Instante,Posicao
2.75,5.087
2.76,5.102
2.776,5.125
2.78,5.131
2.791,5.148
2.8,5.161
2.817,5.187
2.82,5.191
2.83,5.206
2.843,5.226
2.85,5.236
2.86,5.251
2.871,5.268
2.884,5.287
2.898,5.308
2.899,5.31
2.911,5.328
2.939,5.369
2.94,5.371
2.94,5.371
2.95,5.386
2.96,5.401
2.972,5.419
2.98,5.431
2.99,5.446
3.001,5.462
3.025,5.498
3.025,5.498
3.032,5.509
3.041,5.522
3.05,5.536
3.061,5.552
3.072,5.569
3.08,5.581
3.09,5.596
3.1,5.611
3.12,5.64
3.121,5.642
3.13,5.655
3.141,5.672
3.15,5.685
3.182,5.733
3.184,5.736
3.185,5.738
3.2,5.76
3.2,5.76
3.225,5.798
3.225,5.798
3.231,5.807
3.241,5.822
3.255,5.843
3.27,5.865
3.271,5.867
3.28,5.88
3.292,5.898
3.3,5.91
3.31,5.925
3.352,5.988
3.353,5.989
3.353,5.989
3.354,5.991
3.36,6.0
3.394,6.051
3.394,6.051
3.395,6.052
3.401,6.061
3.41,6.075
3.432,6.108
3.432,6.108
3.45,6.134
3.45,6.134
3.46,6.149
3.482,6.182
3.482,6.182
3.491,6.196
3.502,6.212
3.511,6.226
3.533,6.259
3.534,6.26
3.56,6.299
3.56,6.299
3.561,6.301
3.575,6.322
3.58,6.329
3.59,6.344
3.6,6.359
3.621,6.39
3.622,6.392
3.63,6.404
3.641,6.42
3.65,6.434
3.66,6.449
3.672,6.467
3.68,6.479
3.691,6.495
3.7,6.509
3.728,6.551
3.729,6.552
3.729,6.552
3.744,6.575
3.75,6.584
3.76,6.599
3.772,6.617
3.78,6.628
3.791,6.645
3.8,6.658
3.824,6.694
3.824,6.694
3.832,6.706
3.841,6.72
3.85,6.733
3.861,6.75
3.872,6.766
3.883,6.783
3.892,6.796
3.9,6.808
3.91,6.823
3.939,6.867
3.943,6.872
3.944,6.874
3.95,6.883
3.96,6.898
3.972,6.916
3.98,6.928
3.99,6.943
4.0,6.958
4.034,7.009
4.035,7.01
4.035,7.01
4.041,7.019
4.05,7.033
4.06,7.048
4.07,7.063
4.08,7.078
4.09,7.093
4.103,7.112
4.125,7.145
4.125,7.145
4.131,7.154
4.143,7.172
4.15,7.182
4.172,7.215
4.173,7.217
4.182,7.23
4.19,7.242
4.2,7.257
4.212,7.275
4.223,7.292
4.232,7.305
4.252,7.335
4.253,7.337
4.26,7.347
4.287,7.387
4.288,7.389
4.292,7.395
4.3,7.407
4.315,7.429
4.324,7.443
4.341,7.468
4.36,7.497
4.361,7.498
4.361,7.498
4.399,7.555
4.4,7.557
4.4,7.557
4.413,7.576
4.413,7.576
4.428,7.599
4.429,7.6
4.442,7.619
4.45,7.631
4.46,7.646
4.477,7.672
4.481,7.678
4.494,7.697
4.5,7.706
4.51,7.721
4.536,7.76
4.537,7.762
4.562,7.799
4.562,7.799
4.563,7.801
4.57,7.811
4.58,7.826
4.59,7.841
4.6,7.856
4.619,7.884
4.62,7.886
4.63,7.901
4.64,7.916
4.654,7.937
4.661,7.947
4.672,7.964
4.68,7.976
4.691,7.992
4.7,8.006
4.715,8.028
4.743,8.07
4.744,8.072
4.744,8.072
4.75,8.081
4.761,8.097
4.777,8.121
4.781,8.127
4.791,8.142
4.8,8.155
4.811,8.172
4.821,8.187
4.837,8.211
4.847,8.226
4.852,8.233
4.861,8.247
4.872,8.263
4.881,8.277
4.891,8.292
4.9,8.305
4.91,8.32
4.941,8.367
4.941,8.367
4.942,8.368
4.953,8.384
4.961,8.396
4.972,8.413
4.98,8.425
4.993,8.444
5.0,8.455
5.01,8.47
5.05,8.53
5.051,8.531
5.051,8.531
5.055,8.537
5.061,8.546
5.071,8.561
5.08,8.575
5.09,8.59
5.1,8.605
5.11,8.619
5.152,8.682
5.153,8.684
5.153,8.684
5.153,8.684
5.186,8.733
5.186,8.733
5.187,8.735
5.205,8.762
5.206,8.763
5.21,8.769
5.228,8.796
5.229,8.798
5.262,8.847
5.263,8.849
5.264,8.85
5.276,8.868
5.28,8.874
5.291,8.89
5.3,8.904
5.31,8.919
5.343,8.968
5.343,8.968
5.344,8.97
5.354,8.985
5.361,8.995
5.389,9.037
5.39,9.039
5.391,9.04
5.408,9.066
5.409,9.067
5.427,9.094
5.43,9.099
5.452,9.131
5.452,9.131
5.46,9.143
5.473,9.163
5.48,9.173
5.491,9.19
5.5,9.203
5.51,9.218
5.533,9.253
5.534,9.254
5.561,9.295
5.562,9.296
5.562,9.296
5.576,9.317
5.58,9.323
5.591,9.34
5.6,9.353
5.61,9.368
5.641,9.414
5.641,9.414
5.642,9.416
5.65,9.428
5.661,9.444
5.672,9.461
5.68,9.473
5.691,9.489
5.7,9.503
5.71,9.518
5.729,9.546
5.73,9.548
5.746,9.572
5.75,9.578
5.761,9.594
5.777,9.618
5.78,9.622
5.794,9.643
5.8,9.652
5.811,9.669
5.842,9.715
5.843,9.717
5.843,9.717
5.864,9.748
5.865,9.75
5.876,9.766
5.884,9.778
5.892,9.79
5.9,9.802
5.91,9.817
5.943,9.867
5.945,9.869
5.947,9.872
5.953,9.881
5.96,9.892
5.976,9.916
5.98,9.922
5.991,9.938
6.0,9.952
6.01,9.967
6.032,10.0
6.033,10.001
6.055,10.034
6.056,10.036
6.062,10.045
6.076,10.066
6.08,10.072
6.091,10.088
6.101,10.103
6.11,10.117
6.134,10.152
6.135,10.154
6.14,10.161
6.15,10.176
6.172,10.209
6.173,10.211
6.18,10.221
6.192,10.239
6.2,10.251
6.21,10.266
6.252,10.329
6.254,10.332
6.255,10.334
6.255,10.334
6.263,10.346
6.276,10.365
6.28,10.371
6.291,10.387
6.3,10.401
6.31,10.416
6.366,10.5
6.367,10.501
6.369,10.504
6.369,10.504
6.37,10.506
6.37,10.506
6.406,10.56
6.407,10.561
6.407,10.561
6.412,10.569
6.422,10.584
6.43,10.596
6.446,10.619
6.457,10.636
6.473,10.66
6.473,10.66
6.48,10.67
6.491,10.687
6.5,10.7
6.51,10.715
6.547,10.771
6.548,10.772
6.549,10.774
6.549,10.774
6.579,10.819
6.579,10.819
6.58,10.82
6.591,10.837
6.6,10.85
6.61,10.865
6.641,10.911
6.642,10.913
6.642,10.913
6.651,10.926
6.661,10.941
6.672,10.958
6.68,10.97
6.691,10.986
6.7,11.0
6.71,11.015
6.753,11.079
6.753,11.079
6.754,11.081
6.754,11.081
6.76,11.09
6.772,11.108
6.78,11.119
6.791,11.136
6.8,11.149
6.81,11.164
6.834,11.2
6.841,11.211
6.842,11.212
6.865,11.247
6.866,11.248
6.88,11.269
6.895,11.292
6.896,11.293
6.916,11.323
6.916,11.323
6.921,11.331
6.93,11.344
6.946,11.368
6.95,11.374
6.978,11.416
6.979,11.417
6.979,11.417
6.992,11.437
7.0,11.449
7.011,11.465
7.046,11.518
7.047,11.519
7.049,11.522
7.049,11.522
7.061,11.54
7.074,11.56
7.08,11.569
7.09,11.584
7.1,11.599
7.111,11.615
7.127,11.639
7.13,11.643
7.141,11.66
7.152,11.676
7.201,11.75
7.202,11.751
7.203,11.753
7.203,11.753
7.204,11.754
7.215,11.771
7.226,11.787
7.23,11.793
7.243,11.813
7.25,11.823
7.278,11.865
7.279,11.867
7.28,11.868
7.294,11.889
7.301,11.899
7.311,11.914
7.327,11.938
7.353,11.977
7.354,11.979
7.355,11.98
7.365,11.995
7.412,12.066
7.414,12.069
7.415,12.07
7.415,12.07
7.416,12.072
