Instante,Posicao
2.401,0.028
2.403,0.028
2.404,0.028
2.404,0.028
2.411,0.028
2.427,0.028
2.43,0.028
2.441,0.028
2.451,0.028
2.461,0.028
2.491,0.029
2.491,0.029
2.492,0.029
2.501,0.029
2.511,0.029
2.525,0.029
2.53,0.029
2.541,0.029
2.55,0.029
2.561,0.03
2.6,0.031
2.601,0.031
2.601,0.031
2.602,0.031
2.611,0.031
2.625,0.031
2.63,0.031
2.641,0.031
2.65,0.031
2.66,0.069
2.689,0.183
2.691,0.19
2.691,0.19
2.701,0.23
2.711,0.269
2.722,0.313
2.73,0.345
2.741,0.39
2.75,0.427
2.76,0.468
2.789,0.59
2.79,0.594
2.791,0.598
2.811,0.684
2.812,0.688
2.821,0.727
2.83,0.765
2.841,0.813
2.85,0.853
2.86,0.897
2.889,1.028
2.892,1.041
2.897,1.064
2.911,1.128
2.912,1.132
2.921,1.174
2.93,1.215
2.941,1.266
2.95,1.308
2.96,1.355
2.982,1.461
2.982,1.461
3.008,1.587
3.009,1.592
3.01,1.597
3.022,1.656
3.03,1.695
3.041,1.75
3.05,1.794
3.061,1.85
3.087,1.982
3.088,1.987
3.104,2.07
3.104,2.07
3.114,2.122
3.123,2.168
3.133,2.221
3.141,2.262
3.15,2.31
3.161,2.368
3.183,2.487
3.184,2.492
3.206,2.613
3.206,2.613
3.212,2.645
3.224,2.711
3.23,2.744
3.241,2.805
3.25,2.856
3.261,2.917
3.276,3.002
3.28,3.025
3.309,3.193
3.31,3.198
3.311,3.204
3.337,3.357
3.337,3.357
3.34,3.374
3.35,3.433
3.361,3.498
3.371,3.557
3.38,3.611
3.422,3.869
3.423,3.875
3.424,3.881
3.424,3.881
3.431,3.924
3.449,4.035
3.452,4.054
3.461,4.11
3.472,4.178
3.48,4.228
3.498,4.342
3.503,4.374
3.53,4.548
3.531,4.554
3.531,4.554
3.541,4.619
3.552,4.69
3.561,4.749
3.571,4.814
3.58,4.873
3.609,5.067
3.61,5.074
3.611,5.081
3.629,5.202
3.63,5.208
3.641,5.283
3.65,5.344
3.661,5.419
3.671,5.487
3.68,5.549
3.691,5.625
3.702,5.701
3.72,5.827
3.721,5.834
3.73,5.897
3.754,6.068
3.755,6.075
3.76,6.11
3.771,6.189
3.78,6.253
3.791,6.333
3.8,6.398
3.822,6.559
3.822,6.559
3.83,6.617
3.86,6.84
3.86,6.84
3.861,6.848
3.875,6.952
3.88,6.989
3.891,7.072
3.902,7.155
3.921,7.299
3.922,7.307
3.931,7.376
3.964,7.632
3.965,7.639
3.965,7.639
3.978,7.74
3.987,7.81
3.99,7.834
4.0,7.912
4.024,8.102
4.025,8.11
4.031,8.158
4.046,8.277
4.051,8.317
4.061,8.397
4.074,8.502
4.08,8.55
4.091,8.639
4.101,8.721
4.13,8.96
4.131,8.968
4.131,8.968
4.154,9.159
4.155,9.168
4.16,9.209
4.171,9.301
4.18,9.376
4.19,9.46
4.2,9.545
4.214,9.663
4.252,9.991
4.253,10.0
4.253,10.0
4.254,10.008
4.26,10.06
4.274,10.181
4.281,10.242
4.291,10.329
4.302,10.425
4.331,10.682
4.332,10.691
4.332,10.691
4.371,11.041
4.371,11.041
4.372,11.05
4.373,11.059
4.381,11.131
4.391,11.221
4.401,11.311
4.414,11.429
4.424,11.52
4.451,11.769
4.452,11.778
4.453,11.787
4.46,11.852
4.474,11.981
4.48,12.037
4.49,12.13
4.503,12.251
4.521,12.421
4.522,12.43
4.53,12.505
4.559,12.782
4.56,12.791
4.561,12.801
4.574,12.925
4.58,12.983
4.591,13.088
4.601,13.185
4.614,13.31
4.648,13.644
4.649,13.654
4.65,13.664
4.651,13.673
4.661,13.772
4.675,13.91
4.68,13.959
4.691,14.068
4.702,14.177
4.719,14.347
4.721,14.367
4.731,14.467
4.77,14.865
4.771,14.875
4.772,14.885
4.774,14.905
4.781,14.976
4.794,15.109
4.804,15.212
4.832,15.502
4.833,15.512
4.833,15.512
4.862,15.815
4.862,15.815
4.863,15.825
4.873,15.93
4.88,16.003
4.891,16.119
4.902,16.235
4.927,16.501
4.928,16.511
4.93,16.533
4.959,16.844
4.96,16.855
4.961,16.865
4.972,16.984
4.98,17.07
4.991,17.189
5.002,17.308
5.028,17.592
5.03,17.614
5.031,17.625
5.065,18.001
5.066,18.012
5.066,18.012
5.076,18.123
5.08,18.167
5.09,18.278
5.1,18.39
5.119,18.602
5.12,18.614
5.131,18.737
5.156,19.02
5.157,19.032
5.16,19.065
5.173,19.213
5.18,19.293
5.191,19.418
5.201,19.533
5.223,19.786
5.223,19.786
5.234,19.913
5.268,20.31
5.27,20.333
5.271,20.345
5.271,20.345
5.28,20.45
5.291,20.579
5.302,20.708
5.315,20.861
5.356,21.351
5.357,21.363
5.357,21.363
5.358,21.375
5.36,21.399
5.377,21.602
5.381,21.65
5.397,21.843
5.402,21.903
5.421,22.133
5.422,22.145
5.43,22.242
5.465,22.671
5.466,22.684
5.467,22.696
5.485,22.917
5.485,22.917
5.49,22.979
5.501,23.114
5.512,23.251
5.537,23.562
5.538,23.575
5.548,23.699
5.551,23.737
5.571,23.988
5.572,24.001
5.58,24.101
5.59,24.227
5.6,24.354
5.62,24.608
5.621,24.621
5.63,24.735
5.652,25.017
5.653,25.03
5.66,25.119
5.67,25.248
5.68,25.377
5.711,25.78
5.711,25.78
5.712,25.793
5.734,26.08
5.735,26.093
5.74,26.158
5.75,26.289
5.76,26.42
5.771,26.565
5.78,26.683
5.801,26.962
5.802,26.975
5.813,27.121
5.833,27.388
5.835,27.415
5.855,27.683
5.855,27.683
5.86,27.75
5.872,27.912
5.88,28.019
5.89,28.154
5.902,28.317
5.924,28.617
5.925,28.63
5.93,28.699
5.961,29.125
5.962,29.139
5.962,29.139
5.976,29.331
5.981,29.4
5.998,29.635
6.004,29.719
6.045,30.293
6.045,30.293
6.046,30.307
6.046,30.307
6.051,30.377
6.065,30.574
6.085,30.856
6.086,30.87
6.09,30.926
6.101,31.082
6.11,31.209
6.145,31.71
6.146,31.725
6.146,31.725
6.156,31.868
6.17,32.069
6.171,32.083
6.18,32.212
6.19,32.356
6.201,32.515
6.218,32.762
6.227,32.892
6.23,32.936
6.262,33.405
6.263,33.42
6.263,33.42
6.274,33.581
6.28,33.669
6.29,33.816
6.302,33.993
6.316,34.2
6.352,34.738
6.352,34.738
6.353,34.753
6.353,34.753
6.36,34.857
6.371,35.022
6.38,35.156
6.39,35.306
6.4,35.457
6.413,35.653
6.451,36.232
6.452,36.247
6.453,36.262
6.453,36.262
6.46,36.369
6.471,36.536
6.48,36.674
6.49,36.827
6.5,36.98
6.514,37.196
6.552,37.786
6.553,37.802
6.554,37.817
6.554,37.817
6.56,37.91
6.572,38.097
6.58,38.222
6.591,38.393
6.601,38.55
6.623,38.896
6.624,38.912
6.657,39.434
6.658,39.45
6.659,39.466
6.66,39.482
6.674,39.704
6.68,39.799
6.691,39.974
6.701,40.134
6.72,40.438
6.721,40.454
6.73,40.598
6.76,41.083
6.761,41.099
6.761,41.099
6.771,41.26
6.78,41.406
6.791,41.584
6.802,41.763
6.815,41.975
6.85,42.55
6.852,42.583
6.853,42.599
6.853,42.599
6.861,42.73
6.875,42.961
6.88,43.043
6.891,43.225
6.902,43.407
6.93,43.873
6.931,43.89
6.932,43.907
6.958,44.342
6.959,44.359
6.96,44.375
6.971,44.56
6.982,44.744
7.002,45.082
7.003,45.098
7.016,45.318
7.038,45.691
7.039,45.708
7.04,45.725
7.051,45.912
7.061,46.082
7.074,46.304
7.08,46.407
7.09,46.578
7.1,46.749
7.127,47.215
7.128,47.232
7.13,47.267
7.158,47.752
7.159,47.77
7.16,47.787
7.176,48.065
7.18,48.134
7.191,48.326
7.201,48.501
7.216,48.763
7.256,49.469
7.257,49.487
7.257,49.487
7.258,49.504
7.261,49.557
7.274,49.787
7.28,49.893
7.291,50.088
7.302,50.283
7.315,50.514
7.357,51.269
7.358,51.287
7.358,51.287
7.358,51.287
7.36,51.323
7.371,51.52
7.38,51.682
7.391,51.88
7.4,52.042
7.414,52.296
7.449,52.934
7.45,52.952
7.451,52.97
7.451,52.97
7.461,53.152
7.475,53.408
7.48,53.5
7.49,53.683
7.502,53.903
7.529,54.401
7.53,54.42
7.53,54.42
7.557,54.92
7.558,54.939
7.561,54.994
7.571,55.18
7.58,55.347
7.591,55.552
7.602,55.757
7.618,56.056
7.63,56.281
7.661,56.866
7.662,56.885
7.662,56.885
7.663,56.903
7.675,57.13
7.68,57.224
7.69,57.413
7.7,57.603
7.729,58.156
7.731,58.194
7.731,58.194
7.755,58.653
7.756,58.672
7.76,58.748
7.775,59.036
7.78,59.132
7.791,59.343
7.801,59.536
7.835,60.195
7.836,60.214
7.836,60.214
7.84,60.292
7.851,60.505
7.861,60.699
7.874,60.952
7.88,61.069
7.891,61.284
7.9,61.46
7.92,61.852
7.926,61.97
7.931,62.068
7.955,62.542
7.956,62.561
7.96,62.64
7.974,62.917
7.981,63.055
8.006,63.553
8.006,63.553
8.01,63.632
8.049,64.413
8.05,64.433
8.052,64.473
