Instante,Posicao
1.711,0.018
1.72,0.018
1.73,0.018
1.768,0.019
1.77,0.019
1.77,0.019
1.771,0.019
1.781,0.019
1.793,0.019
1.8,0.019
1.813,0.019
1.82,0.019
1.83,0.019
1.867,0.02
1.868,0.02
1.868,0.02
1.87,0.02
1.88,0.02
1.893,0.021
1.9,0.021
1.913,0.021
1.92,0.021
1.93,0.021
1.968,0.022
1.97,0.022
1.97,0.022
1.971,0.022
1.98,0.022
1.997,0.022
2.0,0.022
2.011,0.022
2.02,0.022
2.03,0.022
2.065,0.023
2.066,0.023
2.069,0.023
2.07,0.023
2.081,0.023
2.098,0.024
2.1,0.024
2.111,0.024
2.122,0.024
2.133,0.024
2.152,0.024
2.153,0.024
2.172,0.024
2.173,0.024
2.194,0.025
2.195,0.025
2.2,0.025
2.214,0.025
2.22,0.025
2.23,0.025
2.266,0.026
2.267,0.026
2.268,0.026
2.27,0.026
2.28,0.026
2.297,0.026
2.3,0.026
2.31,0.026
2.32,0.026
2.33,0.026
2.355,0.027
2.356,0.027
2.362,0.027
2.382,0.027
2.383,0.027
2.39,0.027
2.4,0.027
2.411,0.027
2.42,0.027
2.432,0.027
2.44,0.027
2.469,0.028
2.47,0.028
2.471,0.028
2.48,0.028
2.49,0.028
2.5,0.028
2.514,0.028
2.52,0.028
2.53,0.028
2.56,0.029
2.561,0.029
2.562,0.029
2.57,0.029
2.58,0.029
2.593,0.029
2.6,0.029
2.611,0.029
2.62,0.03
2.63,0.03
2.66,0.03
2.661,0.034
2.662,0.038
2.67,0.068
2.681,0.109
2.693,0.155
2.7,0.182
2.71,0.22
2.72,0.258
2.73,0.297
2.757,0.401
2.757,0.401
2.788,0.523
2.789,0.527
2.791,0.535
2.791,0.535
2.801,0.574
2.813,0.622
2.82,0.65
2.83,0.69
2.857,0.798
2.858,0.802
2.863,0.822
2.87,0.851
2.887,0.92
2.894,0.948
2.9,0.973
2.911,1.018
2.92,1.055
2.93,1.096
2.963,1.234
2.964,1.238
2.965,1.242
2.97,1.263
2.981,1.309
2.99,1.347
3.0,1.39
3.011,1.436
3.02,1.475
3.03,1.517
3.041,1.564
3.056,1.629
3.08,1.733
3.081,1.737
3.082,1.742
3.091,1.781
3.101,1.825
3.115,1.886
3.136,1.979
3.137,1.983
3.143,2.01
3.15,2.041
3.162,2.094
3.17,2.13
3.187,2.206
3.194,2.238
3.207,2.297
3.21,2.31
3.22,2.356
3.231,2.406
3.26,2.538
3.261,2.543
3.261,2.543
3.27,2.585
3.281,2.635
3.297,2.71
3.3,2.724
3.31,2.77
3.32,2.817
3.33,2.864
3.34,2.911
3.355,2.982
3.381,3.106
3.382,3.11
3.383,3.115
3.391,3.153
3.401,3.201
3.41,3.244
3.42,3.293
3.43,3.341
3.44,3.389
3.456,3.467
3.477,3.57
3.478,3.575
3.48,3.585
3.49,3.634
3.5,3.683
3.511,3.738
3.52,3.782
3.53,3.832
3.541,3.887
3.556,3.962
3.578,4.073
3.579,4.078
3.58,4.083
3.59,4.133
3.6,4.184
3.611,4.24
3.62,4.286
3.63,4.337
3.641,4.393
3.656,4.471
3.677,4.579
3.677,4.579
3.68,4.595
3.69,4.647
3.7,4.699
3.71,4.751
3.72,4.804
3.73,4.856
3.741,4.914
3.755,4.988
3.776,5.1
3.777,5.105
3.78,5.121
3.79,5.174
3.8,5.228
3.81,5.282
3.82,5.335
3.83,5.389
3.84,5.443
3.853,5.514
3.875,5.634
3.875,5.634
3.88,5.661
3.894,5.738
3.9,5.771
3.911,5.831
3.92,5.881
3.93,5.936
3.972,6.17
3.972,6.17
3.973,6.176
3.974,6.182
3.985,6.243
3.99,6.271
4.0,6.328
4.014,6.407
4.02,6.441
4.03,6.498
4.04,6.555
4.067,6.709
4.068,6.715
4.07,6.726
4.081,6.789
4.091,6.847
4.101,6.905
4.111,6.963
4.124,7.038
4.137,7.114
4.149,7.184
4.15,7.19
4.17,7.307
4.171,7.313
4.199,7.478
4.2,7.484
4.201,7.49
4.211,7.549
4.221,7.609
4.231,7.668
4.241,7.728
4.256,7.818
4.284,7.986
4.285,7.992
4.285,7.992
4.291,8.028
4.301,8.089
4.313,8.162
4.32,8.204
4.33,8.265
4.354,8.412
4.355,8.418
4.38,8.572
4.381,8.579
4.381,8.579
4.39,8.634
4.4,8.696
4.411,8.764
4.42,8.82
4.43,8.883
4.441,8.952
4.464,9.096
4.465,9.102
4.47,9.134
4.48,9.197
4.49,9.26
4.5,9.323
4.51,9.387
4.52,9.45
4.53,9.514
4.555,9.674
4.556,9.681
4.577,9.816
4.578,9.822
4.58,9.835
4.59,9.9
4.6,9.964
4.611,10.036
4.62,10.094
4.631,10.166
4.658,10.343
4.659,10.349
4.66,10.356
4.67,10.422
4.685,10.521
4.691,10.56
4.7,10.62
4.71,10.686
4.72,10.752
4.73,10.819
4.769,11.08
4.77,11.087
4.771,11.093
4.771,11.093
4.781,11.161
4.791,11.228
4.801,11.296
4.814,11.384
4.82,11.424
4.831,11.499
4.841,11.567
4.869,11.759
4.87,11.766
4.87,11.766
4.88,11.834
4.89,11.903
4.9,11.972
4.914,12.069
4.92,12.111
4.93,12.18
4.968,12.445
4.969,12.452
4.97,12.459
4.971,12.466
4.98,12.529
4.993,12.62
5.0,12.67
5.01,12.74
5.02,12.811
5.03,12.882
5.053,13.045
5.054,13.052
5.077,13.216
5.078,13.223
5.08,13.238
5.091,13.316
5.1,13.381
5.111,13.46
5.122,13.539
5.132,13.612
5.143,13.691
5.15,13.742
5.179,13.953
5.18,13.96
5.18,13.96
5.191,14.04
5.2,14.106
5.215,14.216
5.22,14.253
5.23,14.327
5.241,14.408
5.267,14.6
5.268,14.608
5.27,14.622
5.281,14.704
5.291,14.779
5.301,14.853
5.311,14.928
5.32,14.995
5.33,15.07
5.34,15.145
5.354,15.251
5.381,15.455
5.381,15.455
5.382,15.463
5.39,15.523
5.401,15.607
5.411,15.683
5.42,15.752
5.43,15.828
5.465,16.097
5.466,16.104
5.467,16.112
5.47,16.135
5.48,16.212
5.493,16.313
5.5,16.367
5.511,16.452
5.52,16.522
5.53,16.6
5.565,16.873
5.566,16.881
5.566,16.881
5.57,16.912
5.581,16.999
5.593,17.093
5.6,17.148
5.61,17.227
5.62,17.306
5.63,17.385
5.666,17.672
5.667,17.68
5.667,17.68
5.673,17.728
5.68,17.784
5.693,17.888
5.7,17.944
5.71,18.024
5.72,18.105
5.73,18.185
5.767,18.485
5.768,18.493
5.768,18.493
5.77,18.509
5.781,18.599
5.791,18.68
5.8,18.753
5.813,18.86
5.82,18.917
5.831,19.007
5.856,19.213
5.857,19.221
5.879,19.403
5.881,19.42
5.89,19.494
5.9,19.577
5.911,19.669
5.92,19.744
5.93,19.827
5.94,19.91
5.965,20.12
5.967,20.137
5.97,20.162
5.981,20.255
5.99,20.33
6.0,20.415
6.011,20.508
6.021,20.592
6.031,20.677
6.067,20.984
6.068,20.992
6.069,21.001
6.07,21.01
6.081,21.104
6.09,21.181
6.101,21.275
6.113,21.378
6.12,21.439
6.137,21.585
6.142,21.628
6.152,21.715
6.173,21.897
6.174,21.906
6.18,21.958
6.19,22.045
6.2,22.132
6.211,22.228
6.221,22.316
6.23,22.395
6.258,22.641
6.259,22.65
6.261,22.667
6.27,22.747
6.281,22.844
6.291,22.932
6.3,23.012
6.311,23.11
6.32,23.19
6.331,23.288
6.368,23.618
6.369,23.627
6.37,23.636
6.371,23.645
6.381,23.735
6.39,23.816
6.4,23.906
6.411,24.005
6.42,24.086
6.431,24.186
6.466,24.503
6.467,24.513
6.468,24.522
6.47,24.54
6.48,24.631
6.491,24.731
6.501,24.823
6.514,24.942
6.52,24.997
6.531,25.098
6.541,25.19
6.55,25.273
6.572,25.476
6.573,25.485
6.594,25.68
6.595,25.689
6.6,25.736
6.611,25.838
6.62,25.922
6.631,26.024
6.64,26.108
6.651,26.211
6.681,26.493
6.682,26.502
6.682,26.502
6.693,26.606
6.701,26.681
6.711,26.775
6.72,26.86
6.731,26.964
6.741,27.059
6.751,27.154
6.775,27.383
6.776,27.392
6.786,27.488
6.793,27.554
6.8,27.621
6.81,27.717
6.82,27.813
6.83,27.909
6.84,28.005
6.85,28.102
6.87,28.295
6.871,28.304
6.893,28.517
6.894,28.527
6.9,28.585
6.912,28.702
6.92,28.78
6.931,28.887
6.946,29.034
6.95,29.073
6.96,29.171
6.97,29.269
6.988,29.445
6.995,29.514
7.014,29.701
7.015,29.711
7.02,29.761
7.031,29.869
7.041,29.968
7.05,30.058
7.072,30.276
7.073,30.286
7.1,30.555
7.101,30.565
7.102,30.575
7.111,30.665
7.12,30.756
7.132,30.876
7.169,31.248
7.17,31.258
7.171,31.268
7.172,31.278
7.181,31.369
7.19,31.46
