Instante,Posicao
4.253,23.032
4.262,23.149
4.281,23.398
4.282,23.411
4.288,23.49
4.298,23.621
4.308,23.753
4.321,23.924
4.329,24.03
4.356,24.389
4.357,24.402
4.357,24.402
4.418,25.221
4.419,25.235
4.419,25.235
4.42,25.248
4.42,25.248
4.421,25.262
4.429,25.37
4.438,25.492
4.449,25.642
4.458,25.764
4.493,26.243
4.494,26.257
4.494,26.257
4.498,26.312
4.508,26.45
4.518,26.588
4.54,26.892
4.542,26.92
4.561,27.185
4.562,27.198
4.568,27.282
4.58,27.45
4.588,27.562
4.598,27.703
4.608,27.843
4.618,27.984
4.646,28.381
4.647,28.395
4.647,28.395
4.658,28.551
4.67,28.722
4.689,28.994
4.689,28.994
4.705,29.224
4.707,29.252
4.718,29.411
4.73,29.584
4.755,29.946
4.757,29.975
4.757,29.975
4.777,30.267
4.778,30.281
4.789,30.442
4.799,30.588
4.809,30.735
4.818,30.867
4.841,31.207
4.842,31.222
4.862,31.518
4.864,31.548
4.868,31.607
4.881,31.801
4.888,31.905
4.9,32.084
4.908,32.204
4.918,32.354
4.936,32.625
4.937,32.64
4.963,33.033
4.963,33.033
4.968,33.109
4.989,33.428
4.99,33.443
4.998,33.565
5.008,33.718
5.018,33.871
5.039,34.193
5.04,34.209
5.06,34.517
5.06,34.517
5.068,34.641
5.08,34.826
5.089,34.966
5.098,35.106
5.111,35.309
5.118,35.418
5.143,35.809
5.146,35.856
5.147,35.872
5.176,36.329
5.177,36.344
5.178,36.36
5.2,36.709
5.201,36.724
