Instante,Posicao
1.712,1.363
1.729,1.485
1.752,1.653
1.754,1.668
1.755,1.675
1.764,1.741
1.773,1.808
1.796,1.979
1.796,1.979
1.806,2.054
1.815,2.122
1.827,2.212
1.836,2.281
1.84,2.311
1.849,2.38
1.864,2.496
1.884,2.65
1.884,2.65
1.896,2.744
1.901,2.783
1.91,2.854
1.933,3.036
1.934,3.044
1.944,3.124
1.95,3.172
1.96,3.252
1.97,3.332
1.98,3.413
1.992,3.511
2.0,3.576
2.011,3.666
2.021,3.749
2.033,3.848
2.052,4.006
2.053,4.014
2.061,4.081
2.071,4.165
2.081,4.25
2.094,4.36
2.1,4.411
2.111,4.505
2.137,4.729
2.138,4.737
2.139,4.746
2.15,4.841
2.161,4.937
2.171,5.025
2.181,5.112
2.191,5.201
2.2,5.28
2.211,5.378
2.222,5.476
2.25,5.728
2.251,5.737
2.251,5.737
2.266,5.873
2.271,5.918
2.28,6.0
2.291,6.101
2.3,6.184
2.31,6.276
2.321,6.378
2.332,6.48
2.341,6.564
2.355,6.695
2.36,6.742
2.371,6.846
2.384,6.969
2.395,7.073
2.4,7.121
2.41,7.217
2.421,7.322
2.478,7.876
2.479,7.886
2.479,7.886
2.479,7.886
2.48,7.896
2.48,7.896
2.49,7.994
2.501,8.103
2.51,8.192
2.52,8.291
2.544,8.531
2.545,8.541
2.553,8.622
2.56,8.692
2.57,8.793
2.58,8.895
2.591,9.007
2.605,9.15
2.665,9.771
2.666,9.781
2.668,9.802
2.669,9.813
2.67,9.823
2.671,9.834
2.671,9.834
2.681,9.939
2.718,10.33
2.719,10.34
2.719,10.34
2.72,10.351
2.73,10.458
2.747,10.64
2.748,10.65
2.764,10.823
2.773,10.92
2.78,10.996
2.791,11.115
2.8,11.213
2.81,11.323
2.834,11.586
2.835,11.597
2.881,12.108
2.882,12.12
2.882,12.12
2.898,12.299
2.902,12.344
2.904,12.367
2.904,12.367
2.917,12.514
2.93,12.661
2.937,12.741
2.938,12.752
2.95,12.889
2.977,13.199
2.978,13.21
2.982,13.256
2.995,13.407
3.0,13.464
3.01,13.581
3.02,13.697
3.032,13.837
3.053,14.084
3.053,14.084
3.06,14.167
3.072,14.308
3.081,14.415
3.091,14.534
3.1,14.641
3.111,14.773
3.12,14.881
3.138,15.098
3.138,15.098
3.157,15.328
3.166,15.437
3.172,15.51
3.181,15.62
3.191,15.742
3.2,15.853
3.212,16.0
3.221,16.111
3.23,16.223
3.267,16.683
3.269,16.708
3.269,16.708
3.27,16.721
3.287,16.934
3.29,16.972
3.3,17.098
3.312,17.25
3.321,17.364
3.331,17.491
3.371,18.003
3.371,18.003
3.372,18.016
3.372,18.016
3.381,18.132
3.397,18.338
3.401,18.39
3.412,18.533
3.42,18.637
3.43,18.768
3.479,19.412
3.479,19.412
3.48,19.426
3.481,19.439
3.481,19.439
3.494,19.611
3.504,19.744
3.51,19.824
3.52,19.958
3.53,20.092
3.561,20.509
3.562,20.523
3.563,20.536
3.571,20.645
3.58,20.767
3.59,20.903
3.6,21.039
3.62,21.313
3.62,21.313
3.63,21.45
3.64,21.588
3.676,22.086
3.677,22.1
3.677,22.1
3.682,22.17
3.708,22.533
3.709,22.547
3.71,22.561
3.721,22.716
3.73,22.842
3.768,23.381
3.775,23.48
3.775,23.48
3.776,23.494
3.783,23.594
3.79,23.694
3.8,23.837
3.81,23.981
3.835,24.341
3.837,24.37
3.849,24.544
3.849,24.544
3.86,24.704
3.871,24.864
3.903,25.332
3.904,25.347
3.904,25.347
3.91,25.435
3.921,25.597
3.93,25.73
3.972,26.354
3.973,26.368
3.973,26.368
3.973,26.368
3.98,26.473
3.991,26.638
4.0,26.773
4.01,26.923
4.02,27.074
4.034,27.285
4.05,27.528
4.05,27.528
4.075,27.909
4.075,27.909
4.08,27.985
4.097,28.246
4.1,28.292
4.11,28.445
4.12,28.6
4.13,28.754
4.177,29.485
4.178,29.5
4.178,29.5
4.179,29.516
4.18,29.531
4.191,29.704
4.2,29.845
4.21,30.002
4.22,30.159
4.23,30.317
4.246,30.571
4.26,30.793
4.261,30.809
4.284,31.176
4.285,31.192
4.298,31.4
4.299,31.416
4.32,31.754
4.32,31.754
4.33,31.915
4.345,32.158
4.35,32.239
4.361,32.417
4.384,32.792
4.384,32.792
4.425,33.464
4.426,33.481
4.426,33.481
4.427,33.497
4.431,33.563
4.455,33.96
4.456,33.977
4.46,34.043
4.471,34.226
4.483,34.425
4.521,35.061
4.522,35.078
4.522,35.078
4.522,35.078
4.53,35.213
4.54,35.381
4.55,35.55
4.575,35.974
4.576,35.991
4.583,36.11
4.592,36.263
4.6,36.399
4.629,36.896
4.63,36.913
4.63,36.913
4.643,37.136
4.662,37.464
4.663,37.481
4.693,38.002
4.698,38.089
4.699,38.106
4.699,38.106
4.711,38.315
4.72,38.472
4.73,38.647
4.749,38.981
4.749,38.981
4.784,39.598
4.784,39.598
4.785,39.616
4.792,39.74
4.8,39.882
4.81,40.059
4.836,40.523
4.836,40.523
4.842,40.63
4.85,40.774
4.86,40.953
4.87,41.133
4.898,41.638
4.899,41.656
4.9,41.674
4.932,42.255
4.933,42.273
4.933,42.273
4.943,42.455
4.95,42.583
4.986,43.243
4.986,43.243
4.987,43.262
4.998,43.464
4.999,43.482
5.013,43.741
5.02,43.87
5.031,44.074
5.041,44.26
5.05,44.427
5.06,44.613
5.098,45.324
5.099,45.343
5.099,45.343
5.1,45.362
5.122,45.776
5.122,45.776
5.13,45.927
5.14,46.116
5.15,46.305
5.16,46.495
5.206,47.372
5.206,47.372
5.207,47.391
5.208,47.41
5.218,47.602
5.222,47.678
5.231,47.851
5.24,48.025
5.25,48.217
5.281,48.817
5.281,48.817
5.282,48.836
5.291,49.011
5.3,49.186
5.311,49.401
5.32,49.576
5.33,49.772
5.34,49.968
5.35,50.164
5.365,50.459
5.381,50.774
5.382,50.794
5.404,51.229
5.405,51.249
5.41,51.348
5.42,51.547
5.43,51.745
5.468,52.505
5.468,52.505
5.469,52.525
5.469,52.525
5.5,53.147
5.501,53.168
5.501,53.168
5.511,53.369
5.526,53.672
5.53,53.753
5.54,53.956
5.55,54.159
5.574,54.648
5.575,54.668
5.581,54.791
5.595,55.077
5.6,55.179
5.627,55.734
5.627,55.734
5.63,55.796
5.64,56.002
5.661,56.436
5.661,56.436
5.682,56.871
5.683,56.892
5.692,57.079
5.715,57.558
5.715,57.558
5.721,57.684
5.73,57.872
5.74,58.082
5.75,58.291
5.78,58.923
5.78,58.923
5.781,58.944
5.795,59.24
5.8,59.346
5.811,59.579
5.841,60.217
5.842,60.238
5.842,60.238
5.854,60.494
5.86,60.622
5.873,60.901
5.916,61.825
5.917,61.847
5.92,61.911
5.92,61.911
5.927,62.063
5.94,62.344
5.94,62.344
5.951,62.582
5.973,63.06
5.973,63.06
5.98,63.213
5.991,63.452
6.014,63.955
6.015,63.977
6.022,64.131
6.03,64.306
6.05,64.746
6.051,64.768
6.073,65.254
6.074,65.276
6.08,65.409
6.103,65.919
6.104,65.941
6.11,66.074
6.12,66.297
6.134,66.609
6.153,67.033
6.153,67.033
6.16,67.19
6.17,67.414
6.18,67.639
6.204,68.179
6.205,68.202
6.216,68.45
6.226,68.676
6.239,68.971
6.24,68.994
6.25,69.22
6.26,69.448
6.271,69.698
6.287,70.063
6.291,70.155
6.304,70.452
6.325,70.934
6.326,70.957
6.33,71.048
6.341,71.302
6.35,71.509
6.36,71.74
6.411,72.922
6.411,72.922
6.412,72.945
6.412,72.945
6.417,73.061
6.424,73.224
6.43,73.364
6.456,73.972
6.457,73.995
6.464,74.159
6.481,74.558
6.481,74.558
6.499,74.982
6.5,75.006
6.547,76.117
6.548,76.141
6.548,76.141
6.549,76.165
6.549,76.165
