Instante,Posicao
4.718,6.415
4.721,6.419
4.752,6.46
4.753,6.461
4.753,6.461
4.761,6.472
4.776,6.492
4.78,6.497
4.791,6.512
4.801,6.525
4.839,6.575
4.84,6.577
4.841,6.578
4.841,6.578
4.85,6.59
4.861,6.605
4.872,6.619
4.88,6.63
4.89,6.643
4.9,6.656
4.92,6.683
4.92,6.683
4.93,6.696
4.944,6.715
4.95,6.723
4.961,6.737
4.972,6.752
4.98,6.762
4.991,6.777
5.0,6.789
5.017,6.811
5.044,6.847
5.045,6.849
5.045,6.849
5.061,6.87
5.062,6.871
5.072,6.884
5.08,6.895
5.091,6.91
5.1,6.922
5.115,6.941
5.131,6.963
5.132,6.964
5.151,6.989
5.151,6.989
5.16,7.001
5.175,7.021
5.18,7.028
5.191,7.042
5.2,7.054
5.228,7.091
5.229,7.093
5.231,7.095
5.249,7.119
5.251,7.122
5.261,7.135
5.272,7.15
5.28,7.16
5.291,7.175
5.3,7.187
5.317,7.209
5.325,7.22
5.358,7.264
5.358,7.264
5.359,7.265
5.362,7.269
5.372,7.282
5.38,7.293
5.391,7.307
5.4,7.319
5.429,7.358
5.43,7.359
5.432,7.362
5.444,7.378
5.45,7.386
5.461,7.4
5.473,7.416
5.48,7.426
5.491,7.44
5.5,7.452
5.529,7.491
5.546,7.513
5.547,7.514
5.547,7.514
5.573,7.549
5.573,7.549
5.573,7.549
5.583,7.562
5.59,7.571
5.6,7.585
5.61,7.598
5.636,7.632
5.637,7.634
5.644,7.643
5.651,7.652
5.674,7.683
5.675,7.684
5.681,7.692
5.692,7.707
5.7,7.717
5.71,7.731
5.735,7.764
5.736,7.765
5.771,7.811
5.772,7.813
5.772,7.813
5.773,7.814
5.78,7.823
5.791,7.838
5.8,7.85
5.829,7.888
5.831,7.891
5.831,7.891
5.844,7.908
5.851,7.918
5.861,7.931
5.872,7.945
5.88,7.956
5.891,7.971
5.9,7.983
5.928,8.02
5.929,8.021
5.931,8.024
5.949,8.048
5.95,8.049
5.961,8.063
5.973,8.079
5.98,8.089
5.991,8.103
6.0,8.115
6.016,8.136
6.046,8.176
6.049,8.18
6.05,8.181
6.051,8.183
6.061,8.196
6.072,8.211
6.08,8.221
6.09,8.235
6.1,8.248
6.114,8.266
6.126,8.282
6.146,8.309
6.148,8.311
6.15,8.314
6.161,8.329
6.172,8.343
6.18,8.354
6.191,8.369
6.2,8.38
6.227,8.416
6.228,8.418
6.23,8.42
6.249,8.445
6.251,8.448
6.261,8.461
6.272,8.476
6.28,8.487
6.29,8.5
6.3,8.513
6.331,8.554
6.331,8.554
6.332,8.556
6.36,8.593
6.362,8.595
6.362,8.595
6.372,8.609
6.38,8.619
6.39,8.632
6.4,8.646
6.427,8.681
6.428,8.683
6.433,8.689
6.458,8.723
6.458,8.723
6.46,8.725
6.47,8.739
6.481,8.753
6.491,8.766
6.5,8.778
6.515,8.798
6.536,8.826
6.537,8.827
6.555,8.851
6.556,8.853
6.561,8.859
6.577,8.88
6.58,8.884
6.59,8.898
6.6,8.911
6.633,8.955
6.634,8.956
6.635,8.957
6.669,9.002
6.67,9.004
6.67,9.004
6.671,9.005
6.68,9.017
6.69,9.03
6.7,9.044
6.725,9.077
6.725,9.077
6.73,9.083
6.743,9.101
6.75,9.11
6.761,9.124
6.776,9.144
6.78,9.15
6.791,9.164
6.8,9.176
6.827,9.212
6.827,9.212
6.831,9.217
6.847,9.239
6.851,9.244
6.861,9.257
6.876,9.277
6.88,9.282
6.89,9.296
6.9,9.309
6.915,9.329
6.951,9.376
6.951,9.376
6.952,9.378
6.953,9.379
6.96,9.388
6.976,9.41
6.98,9.415
6.99,9.428
7.0,9.441
7.028,9.479
7.028,9.479
7.055,9.514
7.056,9.516
7.057,9.517
7.069,9.533
7.071,9.536
7.08,9.548
7.09,9.561
7.1,9.574
7.114,9.593
7.146,9.635
7.146,9.635
7.147,9.636
7.15,9.64
7.161,9.655
7.175,9.674
7.18,9.68
7.19,9.693
7.2,9.707
7.229,9.745
7.231,9.748
7.231,9.748
7.246,9.768
7.25,9.773
7.261,9.788
7.275,9.806
7.28,9.813
7.29,9.826
7.3,9.839
7.329,9.878
7.329,9.878
7.332,9.882
7.36,9.919
7.361,9.92
7.361,9.92
7.372,9.935
7.38,9.945
7.39,9.959
7.4,9.972
7.426,10.006
7.427,10.008
7.43,10.012
7.45,10.038
7.451,10.04
7.461,10.053
7.473,10.069
7.48,10.078
7.491,10.093
7.5,10.105
7.511,10.119
7.521,10.132
7.548,10.168
7.549,10.17
7.551,10.172
7.571,10.199
7.572,10.2
7.58,10.211
7.591,10.225
7.6,10.237
7.61,10.25
7.66,10.317
7.661,10.318
7.662,10.319
7.662,10.319
7.663,10.321
7.676,10.338
7.681,10.345
7.691,10.358
7.7,10.37
7.71,10.383
7.732,10.412
7.74,10.423
7.741,10.424
7.766,10.457
7.767,10.459
7.776,10.471
7.781,10.477
7.791,10.491
7.8,10.502
7.81,10.516
7.843,10.559
7.844,10.561
7.844,10.561
7.853,10.573
7.871,10.597
7.872,10.598
7.88,10.609
7.891,10.623
7.9,10.635
7.91,10.648
7.935,10.681
7.936,10.683
7.968,10.725
7.969,10.727
7.97,10.728
7.971,10.729
7.98,10.741
