Instante,Posicao
6.484,7.987
6.484,7.987
6.495,7.999
6.508,8.013
6.509,8.014
6.519,8.025
6.542,8.049
6.542,8.049
6.558,8.067
6.573,8.083
6.574,8.084
6.58,8.09
6.59,8.101
6.602,8.114
6.609,8.121
6.619,8.132
6.654,8.17
6.654,8.17
6.655,8.171
6.659,8.175
6.672,8.189
6.687,8.205
6.689,8.208
6.7,8.219
6.709,8.229
6.719,8.24
6.753,8.276
6.754,8.277
6.754,8.277
6.761,8.285
6.772,8.297
6.783,8.309
6.789,8.315
6.802,8.329
6.809,8.337
6.82,8.348
6.846,8.376
6.848,8.378
6.854,8.385
6.86,8.391
6.882,8.415
6.882,8.415
6.889,8.423
6.9,8.434
6.909,8.444
6.919,8.455
6.942,8.48
6.943,8.481
6.982,8.523
6.983,8.524
6.983,8.524
6.984,8.525
6.989,8.53
7.0,8.542
7.009,8.552
7.019,8.562
7.047,8.592
7.048,8.594
7.055,8.601
7.059,8.605
7.073,8.62
7.087,8.635
7.089,8.638
7.1,8.649
7.109,8.659
7.119,8.67
7.156,8.71
7.157,8.711
7.158,8.712
7.163,8.717
7.184,8.74
7.185,8.741
7.189,8.745
7.2,8.757
7.209,8.767
7.219,8.777
7.262,8.824
7.263,8.825
7.264,8.826
7.264,8.826
7.27,8.832
7.297,8.861
7.298,8.862
7.299,8.863
7.309,8.874
7.319,8.885
7.347,8.915
7.348,8.916
7.355,8.924
7.359,8.928
7.375,8.945
7.382,8.953
7.389,8.96
7.4,8.972
7.409,8.982
7.419,8.992
7.448,9.024
7.466,9.043
7.467,9.044
7.467,9.044
7.489,9.068
7.49,9.069
7.49,9.069
7.503,9.083
7.509,9.089
7.52,9.101
7.552,9.135
7.559,9.143
7.562,9.146
7.562,9.146
7.577,9.162
7.581,9.167
7.59,9.176
7.6,9.187
7.609,9.197
7.62,9.209
7.654,9.245
7.655,9.246
7.655,9.246
7.659,9.251
7.676,9.269
7.69,9.284
7.69,9.284
7.7,9.295
7.709,9.304
7.719,9.315
7.749,9.347
7.758,9.357
7.759,9.358
7.76,9.359
7.775,9.375
7.785,9.386
7.789,9.39
7.8,9.402
7.809,9.412
7.82,9.424
7.855,9.461
7.856,9.462
7.857,9.463
7.859,9.466
7.875,9.483
7.885,9.494
7.889,9.498
7.9,9.51
7.909,9.519
7.919,9.53
7.947,9.56
7.956,9.57
7.956,9.57
7.959,9.573
7.971,9.586
7.982,9.598
7.989,9.605
8.0,9.617
8.009,9.627
8.019,9.638
8.058,9.68
8.059,9.681
8.059,9.681
8.06,9.682
8.072,9.695
8.08,9.703
8.09,9.714
8.1,9.725
8.109,9.734
8.12,9.746
8.132,9.759
8.14,9.768
8.174,9.804
8.175,9.805
8.176,9.806
8.201,9.833
8.202,9.834
8.202,9.834
8.209,9.842
8.22,9.854
8.232,9.867
8.239,9.874
8.25,9.886
8.259,9.896
8.288,9.927
8.289,9.928
8.289,9.928
8.307,9.947
8.31,9.951
8.32,9.961
8.333,9.975
8.339,9.982
8.35,9.994
8.359,10.003
8.387,10.033
8.387,10.033
8.412,10.06
8.413,10.061
8.413,10.061
8.419,10.068
8.432,10.082
8.445,10.096
8.459,10.111
8.46,10.112
8.503,10.158
8.503,10.158
8.504,10.159
8.504,10.159
8.509,10.164
8.52,10.176
8.535,10.192
8.539,10.197
8.549,10.208
8.559,10.218
8.587,10.248
8.588,10.249
8.59,10.252
8.61,10.273
8.611,10.274
8.62,10.284
8.632,10.297
8.639,10.304
8.65,10.316
8.659,10.326
8.691,10.36
8.692,10.361
8.692,10.361
8.713,10.384
8.714,10.385
8.72,10.391
8.732,10.404
8.739,10.412
8.755,10.429
8.76,10.434
8.787,10.463
8.787,10.463
8.789,10.466
8.82,10.499
8.821,10.5
8.821,10.5
8.832,10.512
8.839,10.519
8.849,10.53
8.859,10.541
8.881,10.564
8.888,10.572
8.89,10.574
8.91,10.596
8.911,10.597
8.92,10.606
8.932,10.619
8.939,10.627
8.95,10.639
8.959,10.648
8.988,10.68
8.99,10.682
8.99,10.682
9.013,10.706
9.014,10.708
9.019,10.713
9.032,10.727
9.039,10.734
9.05,10.746
9.059,10.756
9.077,10.775
9.085,10.784
9.108,10.809
9.109,10.81
9.109,10.81
9.12,10.821
9.131,10.833
9.14,10.843
9.149,10.853
9.159,10.863
9.188,10.895
9.189,10.896
9.19,10.897
9.209,10.917
9.21,10.918
9.22,10.929
9.232,10.942
9.24,10.951
9.249,10.96
9.259,10.971
9.285,10.999
9.285,10.999
9.29,11.004
9.308,11.024
9.31,11.026
9.32,11.037
9.334,11.052
9.34,11.058
9.35,11.069
9.359,11.078
9.39,11.112
9.391,11.113
9.391,11.113
9.416,11.14
9.417,11.141
9.419,11.143
9.433,11.158
9.451,11.177
9.452,11.178
9.463,11.19
9.469,11.197
9.496,11.226
9.497,11.227
9.507,11.238
9.509,11.24
9.531,11.263
9.532,11.264
9.54,11.273
9.559,11.294
9.582,11.318
9.589,11.326
9.589,11.326
9.604,11.342
9.609,11.347
9.62,11.359
9.635,11.375
9.639,11.38
9.649,11.39
9.659,11.401
9.69,11.434
9.691,11.435
9.691,11.435
9.717,11.463
9.717,11.463
9.719,11.466
9.737,11.485
9.739,11.487
9.749,11.498
9.759,11.509
9.785,11.537
9.795,11.547
9.796,11.548
9.809,11.562
9.81,11.563
9.82,11.574
9.833,11.588
9.84,11.596
9.85,11.606
9.859,11.616
9.89,11.649
9.89,11.649
9.891,11.651
9.911,11.672
9.913,11.674
9.919,11.681
9.932,11.695
9.939,11.702
9.949,11.713
9.959,11.724
