Instante,Posicao
1.519,2.927
1.53,2.948
1.532,2.952
1.532,2.952
1.551,2.988
1.552,2.99
1.562,3.01
1.573,3.031
1.602,3.087
1.606,3.094
1.607,3.096
1.625,3.131
1.626,3.133
1.634,3.148
1.646,3.171
1.66,3.198
1.665,3.208
1.672,3.222
1.682,3.241
1.693,3.262
1.72,3.314
1.72,3.314
1.727,3.328
1.732,3.337
1.743,3.358
1.756,3.383
1.762,3.395
1.773,3.416
1.796,3.461
1.796,3.461
1.806,3.48
1.828,3.522
1.829,3.524
1.842,3.549
1.843,3.551
1.857,3.578
1.862,3.588
1.874,3.611
1.884,3.63
1.892,3.645
1.915,3.69
1.92,3.699
1.926,3.711
1.939,3.736
1.944,3.746
1.956,3.769
1.963,3.782
1.972,3.8
1.988,3.83
1.992,3.838
2.003,3.859
2.012,3.877
2.033,3.917
2.034,3.919
2.042,3.934
2.057,3.963
2.062,3.973
2.073,3.994
2.09,4.027
2.094,4.035
2.105,4.056
2.112,4.069
2.133,4.11
2.134,4.112
2.142,4.127
2.158,4.158
2.162,4.166
2.172,4.185
2.189,4.218
2.194,4.227
2.206,4.25
2.212,4.262
2.237,4.31
2.24,4.316
2.245,4.326
2.252,4.339
2.262,4.358
2.272,4.378
2.284,4.401
2.292,4.416
2.302,4.435
2.312,4.455
2.34,4.509
2.341,4.511
2.342,4.513
2.357,4.541
2.362,4.551
2.373,4.572
2.385,4.595
2.392,4.609
2.405,4.634
2.412,4.647
2.437,4.696
2.438,4.697
2.459,4.738
2.459,4.738
2.471,4.761
2.472,4.763
2.484,4.786
2.493,4.803
2.502,4.821
2.512,4.84
2.531,4.877
2.531,4.877
2.542,4.898
2.556,4.925
2.562,4.936
2.576,4.963
2.584,4.979
2.598,5.002
2.618,5.034
2.62,5.037
2.628,5.05
2.632,5.057
2.651,5.088
2.652,5.089
2.667,5.114
2.673,5.124
2.682,5.138
2.692,5.154
2.708,5.18
2.721,5.202
2.722,5.203
2.732,5.219
2.742,5.236
2.755,5.257
2.762,5.268
2.772,5.284
2.784,5.304
2.792,5.317
2.806,5.34
2.826,5.372
2.827,5.374
2.855,5.419
2.855,5.419
2.856,5.421
2.862,5.431
2.872,5.447
2.887,5.471
2.892,5.48
2.903,5.498
2.912,5.512
2.932,5.545
2.935,5.55
2.942,5.561
2.955,5.582
2.962,5.593
2.972,5.61
2.988,5.636
2.992,5.642
3.002,5.658
3.012,5.675
3.025,5.696
3.036,5.714
3.05,5.737
3.055,5.745
3.062,5.756
3.072,5.772
3.087,5.797
3.092,5.805
3.102,5.821
3.112,5.837
3.138,5.88
3.139,5.881
3.148,5.896
3.152,5.902
3.162,5.919
3.172,5.935
3.184,5.954
3.192,5.967
3.202,5.984
3.212,6.0
3.246,6.055
3.248,6.058
3.249,6.06
3.26,6.078
3.269,6.093
3.272,6.098
3.288,6.124
3.292,6.13
3.302,6.146
3.312,6.163
3.326,6.185
3.335,6.2
3.351,6.226
3.355,6.232
3.362,6.244
3.372,6.26
3.384,6.28
3.392,6.293
3.405,6.314
3.412,6.325
3.441,6.372
3.443,6.376
3.444,6.377
3.467,6.415
3.468,6.416
3.473,6.424
3.485,6.444
3.494,6.458
3.502,6.471
3.512,6.488
3.53,6.517
3.535,6.525
3.546,6.543
3.562,6.569
3.562,6.569
3.576,6.592
3.582,6.602
3.592,6.618
3.647,6.707
3.648,6.709
3.649,6.711
3.65,6.712
3.652,6.715
3.653,6.717
3.674,6.751
3.674,6.751
3.682,6.764
3.692,6.78
3.708,6.806
3.717,6.821
3.733,6.847
3.733,6.847
3.742,6.862
3.752,6.878
3.762,6.894
3.772,6.911
3.788,6.937
3.792,6.943
3.802,6.959
3.829,7.003
3.829,7.003
3.845,7.029
3.858,7.05
3.86,7.054
3.869,7.068
3.874,7.076
3.888,7.099
3.892,7.106
3.902,7.122
3.912,7.138
3.941,7.185
3.942,7.187
3.942,7.187
3.953,7.205
3.962,7.219
3.972,7.236
3.988,7.262
3.992,7.268
4.002,7.284
4.012,7.301
4.026,7.324
4.036,7.34
4.057,7.374
4.058,7.376
4.063,7.384
4.072,7.398
4.085,7.419
4.092,7.431
4.102,7.447
4.112,7.463
4.127,7.488
4.159,7.54
4.16,7.541
4.161,7.543
4.162,7.545
4.173,7.563
4.189,7.589
4.192,7.593
4.205,7.615
4.212,7.626
4.228,7.652
4.233,7.66
4.261,7.706
4.263,7.709
4.264,7.711
4.278,7.733
4.289,7.751
4.293,7.758
4.306,7.779
4.312,7.789
4.336,7.828
4.337,7.829
4.345,7.842
4.354,7.857
4.362,7.87
4.375,7.891
4.389,7.914
4.392,7.919
4.409,7.946
4.412,7.951
4.426,7.974
4.44,7.997
4.478,8.058
4.485,8.07
4.486,8.071
4.487,8.073
4.488,8.075
4.496,8.088
4.511,8.112
4.511,8.112
4.522,8.13
4.541,8.161
4.542,8.163
4.565,8.2
4.565,8.2
4.572,8.211
4.588,8.237
4.592,8.244
4.625,8.298
4.626,8.299
4.626,8.299
4.642,8.325
4.65,8.338
4.677,8.382
4.678,8.384
4.678,8.384
4.695,8.411
4.696,8.413
4.705,8.428
4.712,8.439
4.736,8.478
4.737,8.48
4.743,8.489
4.766,8.527
4.767,8.528
4.772,8.537
4.784,8.556
4.792,8.569
4.802,8.585
4.816,8.608
4.831,8.632
4.832,8.634
4.842,8.65
4.853,8.668
4.862,8.683
4.872,8.699
4.884,8.719
4.892,8.732
4.902,8.748
4.912,8.764
4.934,8.8
4.935,8.802
4.943,8.815
4.952,8.829
4.962,8.845
4.972,8.862
4.984,8.881
4.992,8.894
5.002,8.911
5.012,8.927
5.03,8.956
5.035,8.964
5.062,9.008
5.063,9.01
5.063,9.01
5.072,9.024
5.088,9.05
5.092,9.057
5.102,9.073
5.112,9.089
5.128,9.115
5.14,9.135
5.158,9.164
5.159,9.166
5.162,9.171
5.173,9.189
5.184,9.206
5.192,9.219
5.202,9.236
5.212,9.252
5.226,9.275
5.242,9.301
5.242,9.301
5.257,9.325
5.262,9.333
5.272,9.35
5.288,9.376
5.292,9.382
5.302,9.398
5.312,9.415
5.345,9.468
5.346,9.47
5.346,9.47
5.353,9.481
5.362,9.496
5.372,9.512
5.388,9.538
5.392,9.545
5.402,9.561
5.412,9.577
5.439,9.621
5.439,9.621
5.466,9.665
5.468,9.668
5.469,9.67
5.482,9.691
5.482,9.691
5.493,9.709
5.502,9.724
5.512,9.74
5.541,9.787
5.542,9.789
5.542,9.789
5.556,9.811
5.562,9.821
5.572,9.837
5.584,9.857
5.592,9.87
5.627,9.927
5.627,9.927
5.628,9.928
5.635,9.94
5.655,9.972
5.656,9.974
5.692,10.032
5.693,10.034
5.693,10.034
5.694,10.036
5.702,10.049
5.712,10.065
5.734,10.101
5.736,10.104
5.742,10.114
5.753,10.132
5.762,10.146
5.772,10.163
5.784,10.182
5.792,10.195
5.802,10.211
5.827,10.252
5.828,10.254
5.855,10.298
5.855,10.298
5.856,10.299
5.862,10.309
5.873,10.327
5.882,10.341
5.892,10.358
5.905,10.379
5.912,10.39
5.941,10.437
5.942,10.439
5.943,10.441
5.956,10.462
5.962,10.471
5.972,10.488
5.988,10.514
5.992,10.52
6.005,10.541
6.012,10.553
6.022,10.569
6.055,10.623
6.056,10.624
6.056,10.624
6.062,10.634
6.072,10.65
6.088,10.676
6.092,10.683
6.105,10.704
6.112,10.715
6.122,10.732
6.159,10.792
6.164,10.8
6.164,10.8
6.165,10.802
6.175,10.818
6.184,10.832
6.192,10.845
6.202,10.862
6.212,10.878
6.237,10.919
6.238,10.92
6.243,10.928
6.255,10.948
6.262,10.959
6.272,10.976
6.284,10.995
6.292,11.008
6.302,11.024
6.312,11.041
6.342,11.089
6.343,11.091
6.343,11.091
6.353,11.107
6.362,11.122
6.372,11.138
6.384,11.158
6.392,11.171
6.402,11.187
6.412,11.203
6.441,11.25
6.442,11.252
6.442,11.252
6.458,11.278
6.465,11.289
6.472,11.301
6.489,11.328
6.5,11.346
6.509,11.361
6.516,11.372
6.522,11.382
6.534,11.402
6.542,11.415
6.558,11.441
6.562,11.447
6.587,11.488
6.588,11.489
6.592,11.496
6.612,11.528
6.613,11.53
6.647,11.585
6.648,11.587
6.648,11.587
6.682,11.642
6.683,11.644
6.683,11.644
6.684,11.645
6.692,11.658
6.702,11.675
6.712,11.691
6.726,11.714
6.754,11.759
6.758,11.766
6.758,11.766
6.765,11.777
6.773,11.79
6.784,11.808
6.792,11.821
6.802,11.837
6.82,11.867
6.85,11.915
6.851,11.917
6.852,11.919
6.852,11.919
6.866,11.941
6.872,11.951
6.882,11.967
6.892,11.984
6.902,12.0
6.912,12.016
6.926,12.039
6.938,12.058
6.963,12.099
6.964,12.101
6.964,12.101
6.976,12.12
6.988,12.14
6.992,12.146
7.005,12.167
7.012,12.179
7.022,12.195
7.056,12.25
7.057,12.252
7.057,12.252
7.063,12.262
7.078,12.286
7.084,12.296
7.092,12.309
7.102,12.325
7.112,12.341
7.143,12.392
7.143,12.392
7.144,12.393
7.161,12.421
7.162,12.423
7.172,12.439
7.184,12.458
7.192,12.471
7.204,12.491
7.212,12.504
7.222,12.52
7.26,12.582
7.262,12.585
7.264,12.589
7.264,12.589
7.284,12.621
7.285,12.623
7.292,12.634
7.302,12.65
7.312,12.667
7.342,12.715
7.343,12.717
7.344,12.719
7.36,12.745
7.362,12.748
7.372,12.764
7.388,12.79
7.392,12.797
7.402,12.813
7.412,12.829
7.441,12.876
7.442,12.878
7.442,12.878
7.475,12.932
7.476,12.933
7.476,12.933
7.484,12.946
7.499,12.971
7.506,12.982
7.512,12.992
7.532,13.024
7.533,13.026
7.542,13.041
7.558,13.067
7.562,13.073
7.572,13.089
7.584,13.109
7.592,13.122
7.611,13.153
7.612,13.154
7.626,13.177
7.645,13.208
7.646,13.21
7.686,13.275
7.687,13.276
7.687,13.276
7.687,13.276
7.696,13.291
7.703,13.302
7.712,13.317
7.722,13.333
7.751,13.38
7.752,13.382
7.752,13.382
7.762,13.398
7.78,13.428
7.783,13.432
7.792,13.447
7.802,13.463
7.817,13.488
7.834,13.515
7.835,13.517
7.849,13.54
