Instante,Posicao
2.37,0.029
2.38,0.029
2.396,0.029
2.4,0.029
2.41,0.029
2.42,0.029
2.431,0.029
2.463,0.03
2.463,0.03
2.464,0.03
2.47,0.03
2.481,0.03
2.497,0.031
2.5,0.031
2.51,0.031
2.52,0.031
2.532,0.031
2.543,0.031
2.55,0.031
2.573,0.031
2.574,0.031
2.58,0.031
2.592,0.078
2.6,0.109
2.611,0.152
2.62,0.188
2.631,0.231
2.647,0.294
2.65,0.306
2.66,0.346
2.67,0.386
2.694,0.483
2.695,0.487
2.7,0.507
2.711,0.552
2.72,0.588
2.731,0.633
2.742,0.678
2.75,0.711
2.76,0.753
2.77,0.794
2.796,0.903
2.797,0.907
2.802,0.928
2.811,0.966
2.82,1.004
2.831,1.05
2.847,1.118
2.85,1.131
2.86,1.174
2.87,1.217
2.894,1.32
2.895,1.325
2.9,1.346
2.912,1.398
2.92,1.433
2.93,1.477
2.942,1.53
2.95,1.565
2.96,1.609
2.97,1.654
2.988,1.734
2.993,1.756
3.004,1.806
3.011,1.837
3.02,1.878
3.031,1.928
3.047,2.0
3.05,2.014
3.06,2.06
3.07,2.106
3.094,2.216
3.095,2.221
3.103,2.258
3.111,2.295
3.12,2.337
3.131,2.388
3.141,2.435
3.15,2.477
3.16,2.525
3.17,2.572
3.194,2.686
3.195,2.691
3.206,2.743
3.219,2.806
3.22,2.81
3.231,2.863
3.242,2.917
3.25,2.955
3.26,3.004
3.27,3.053
3.292,3.16
3.293,3.165
3.3,3.2
3.31,3.249
3.32,3.299
3.33,3.348
3.341,3.403
3.35,3.448
3.36,3.498
3.37,3.548
3.395,3.674
3.396,3.679
3.4,3.7
3.412,3.761
3.42,3.801
3.43,3.852
3.446,3.934
3.45,3.955
3.46,4.007
3.47,4.058
3.494,4.183
3.495,4.188
3.5,4.214
3.511,4.272
3.52,4.319
3.531,4.376
3.546,4.456
3.55,4.477
3.56,4.53
3.57,4.583
3.59,4.689
3.599,4.738
3.6,4.743
3.611,4.802
3.62,4.851
3.63,4.905
3.643,4.975
3.65,5.013
3.66,5.067
3.67,5.122
3.698,5.276
3.699,5.281
3.7,5.287
3.711,5.347
3.72,5.397
3.73,5.452
3.742,5.519
3.75,5.564
3.76,5.62
3.77,5.676
3.787,5.771
3.794,5.811
3.807,5.884
3.81,5.901
3.82,5.958
3.83,6.015
3.841,6.078
3.85,6.129
3.86,6.187
3.87,6.244
3.895,6.388
3.896,6.394
3.9,6.417
3.911,6.481
3.92,6.534
3.93,6.592
3.946,6.686
3.95,6.709
3.96,6.768
3.97,6.827
3.987,6.927
3.994,6.969
4.007,7.046
4.01,7.064
4.02,7.124
4.03,7.184
4.041,7.25
4.05,7.304
4.06,7.364
4.07,7.424
4.088,7.534
4.093,7.564
4.1,7.607
4.111,7.674
4.12,7.729
4.131,7.796
4.142,7.864
4.15,7.913
4.16,7.975
4.17,8.036
4.186,8.136
4.208,8.273
4.225,8.379
4.225,8.379
4.226,8.386
4.237,8.455
4.245,8.505
4.25,8.537
4.275,8.695
4.276,8.701
4.28,8.727
4.295,8.822
4.3,8.854
4.31,8.918
4.32,8.982
4.33,9.046
4.341,9.117
4.35,9.175
4.361,9.246
4.37,9.304
4.389,9.428
4.39,9.434
4.401,9.506
4.415,9.598
4.42,9.63
4.43,9.696
4.442,9.775
4.45,9.828
4.46,9.894
4.47,9.96
4.486,10.066
4.507,10.206
4.507,10.206
4.51,10.226
4.52,10.293
4.53,10.361
4.541,10.435
4.55,10.495
4.56,10.563
4.57,10.63
4.593,10.787
4.595,10.8
4.603,10.855
4.61,10.903
4.62,10.971
4.63,11.04
4.642,11.122
4.65,11.177
4.66,11.246
4.67,11.315
4.694,11.482
4.696,11.496
4.703,11.545
4.711,11.6
4.72,11.663
4.731,11.74
4.747,11.853
4.75,11.874
4.76,11.944
4.77,12.015
4.794,12.185
4.795,12.192
4.8,12.228
4.811,12.306
4.82,12.37
4.83,12.442
4.847,12.563
4.85,12.585
4.86,12.657
4.87,12.729
4.896,12.917
4.897,12.924
4.9,12.946
4.91,13.019
4.92,13.091
4.93,13.164
4.946,13.281
4.95,13.311
4.96,13.384
4.97,13.458
4.992,13.62
4.993,13.627
5.001,13.686
5.011,13.761
5.02,13.827
5.03,13.902
5.042,13.991
5.05,14.051
5.06,14.126
5.07,14.201
5.101,14.434
5.101,14.434
5.102,14.442
5.111,14.51
5.12,14.578
5.13,14.654
5.142,14.745
5.15,14.806
5.16,14.882
5.17,14.959
5.197,15.166
5.198,15.173
5.22,15.343
5.221,15.351
5.221,15.351
5.231,15.428
5.242,15.513
5.25,15.575
5.26,15.653
5.271,15.739
5.29,15.887
5.29,15.887
5.3,15.966
5.31,16.044
5.32,16.123
5.33,16.201
5.341,16.288
5.35,16.359
5.36,16.439
5.37,16.518
5.395,16.717
5.397,16.733
5.4,16.757
5.411,16.845
5.42,16.917
5.43,16.997
5.442,17.094
5.45,17.158
5.46,17.239
5.47,17.319
5.494,17.514
5.495,17.522
5.5,17.563
5.51,17.644
5.52,17.726
5.53,17.807
5.541,17.897
5.55,17.971
5.56,18.053
5.57,18.136
5.596,18.35
5.596,18.35
5.6,18.383
5.611,18.474
5.62,18.549
5.63,18.632
5.645,18.757
5.65,18.799
5.66,18.883
5.67,18.966
5.689,19.126
5.69,19.134
5.7,19.218
5.711,19.311
5.72,19.387
5.73,19.472
5.746,19.607
5.75,19.641
5.76,19.726
5.77,19.811
5.796,20.034
5.797,20.042
5.8,20.068
5.811,20.162
5.82,20.24
5.83,20.326
5.841,20.42
5.85,20.498
5.86,20.585
5.87,20.671
5.896,20.897
5.897,20.906
5.9,20.932
5.911,21.028
5.92,21.107
5.93,21.194
5.941,21.291
5.95,21.37
5.96,21.458
5.97,21.546
5.997,21.784
5.998,21.793
6.0,21.811
6.011,21.908
6.02,21.988
6.03,22.077
6.045,22.211
6.05,22.256
6.06,22.345
6.07,22.435
6.086,22.578
6.113,22.821
6.113,22.821
6.114,22.83
6.12,22.885
6.131,22.984
6.142,23.084
6.15,23.156
6.16,23.247
6.17,23.338
6.19,23.521
6.191,23.53
6.202,23.63
6.218,23.777
6.22,23.795
6.234,23.924
6.247,24.044
6.25,24.072
6.26,24.164
6.27,24.256
6.288,24.423
6.291,24.451
6.3,24.535
6.313,24.656
6.32,24.721
6.33,24.814
6.345,24.955
6.35,25.001
6.36,25.095
6.37,25.189
6.4,25.472
6.4,25.472
6.401,25.481
6.412,25.585
6.42,25.661
6.43,25.756
