Instante,Posicao
1.607,1.96
1.621,1.977
1.627,1.984
1.636,1.995
1.647,2.009
1.662,2.027
1.666,2.032
1.677,2.045
1.686,2.056
1.698,2.071
1.707,2.082
1.721,2.099
1.727,2.106
1.736,2.117
1.747,2.13
1.76,2.146
1.766,2.154
1.776,2.166
1.786,2.178
1.804,2.2
1.806,2.202
1.816,2.215
1.827,2.228
1.836,2.239
1.847,2.252
1.858,2.266
1.866,2.276
1.876,2.288
1.886,2.3
1.904,2.322
1.906,2.324
1.916,2.337
1.927,2.35
1.936,2.361
1.947,2.374
1.96,2.39
1.966,2.398
1.978,2.412
1.986,2.422
2.004,2.444
2.006,2.446
2.027,2.472
2.028,2.473
2.042,2.49
2.046,2.495
2.06,2.512
2.066,2.52
2.077,2.533
2.086,2.544
2.108,2.571
2.108,2.571
2.116,2.58
2.127,2.594
2.136,2.605
2.147,2.618
2.16,2.634
2.166,2.641
2.177,2.655
2.186,2.666
2.204,2.688
2.207,2.691
2.216,2.702
2.227,2.716
2.236,2.727
2.247,2.74
2.26,2.756
2.266,2.763
2.276,2.776
2.286,2.788
2.304,2.81
2.307,2.813
2.316,2.824
2.327,2.838
2.336,2.849
2.347,2.862
2.357,2.874
2.366,2.885
2.377,2.899
2.386,2.91
2.404,2.932
2.406,2.934
2.416,2.946
2.427,2.96
2.436,2.971
2.447,2.984
2.46,3.0
2.466,3.007
2.477,3.021
2.486,3.032
2.504,3.054
2.506,3.056
2.516,3.068
2.527,3.082
2.536,3.093
2.547,3.106
2.561,3.123
2.566,3.129
2.576,3.141
2.586,3.154
2.613,3.187
2.614,3.188
2.621,3.196
2.627,3.204
2.636,3.215
2.647,3.228
2.66,3.244
2.666,3.251
2.676,3.263
2.686,3.276
2.704,3.298
2.707,3.301
2.724,3.322
2.726,3.324
2.736,3.337
2.747,3.35
2.76,3.366
2.766,3.373
2.776,3.385
2.786,3.398
2.806,3.422
2.811,3.428
2.816,3.434
2.827,3.448
2.836,3.459
2.846,3.471
2.857,3.484
2.866,3.495
2.877,3.509
2.886,3.52
2.909,3.548
2.91,3.549
2.917,3.557
2.927,3.57
2.936,3.58
2.947,3.594
2.957,3.606
2.966,3.617
2.978,3.632
2.998,3.656
3.019,3.682
3.02,3.683
3.031,3.696
3.031,3.696
3.055,3.726
3.059,3.73
3.059,3.73
3.066,3.739
3.079,3.755
3.086,3.763
3.099,3.779
3.113,3.796
3.118,3.802
3.135,3.823
3.137,3.826
3.149,3.84
3.162,3.856
3.166,3.861
3.18,3.878
3.186,3.885
3.197,3.899
3.215,3.921
3.216,3.922
3.23,3.939
3.237,3.948
3.247,3.96
3.259,3.974
3.266,3.983
3.277,3.996
3.286,4.007
3.304,4.029
3.309,4.035
3.317,4.045
3.327,4.057
3.336,4.068
3.347,4.082
3.361,4.099
3.366,4.105
3.376,4.117
3.386,4.129
3.402,4.149
3.427,4.179
3.428,4.18
3.429,4.182
3.436,4.19
3.447,4.204
3.462,4.222
3.466,4.227
3.477,4.24
3.486,4.251
3.511,4.282
3.512,4.283
3.521,4.294
3.527,4.301
3.536,4.312
3.547,4.326
3.562,4.344
3.566,4.349
3.578,4.363
3.586,4.373
3.597,4.387
3.621,4.416
3.622,4.417
3.626,4.422
3.636,4.434
3.647,4.448
3.66,4.463
3.666,4.471
3.677,4.484
3.686,4.495
3.697,4.509
3.721,4.538
3.722,4.539
3.73,4.549
3.737,4.557
3.747,4.57
3.762,4.588
3.766,4.593
3.777,4.606
3.786,4.617
3.796,4.629
3.825,4.665
3.826,4.666
3.827,4.667
3.84,4.683
3.846,4.69
3.86,4.707
3.866,4.715
3.877,4.728
3.886,4.739
3.896,4.751
3.92,4.78
3.936,4.8
3.936,4.8
3.937,4.801
3.947,4.813
3.959,4.828
3.966,4.837
3.981,4.855
3.986,4.861
3.998,4.876
4.027,4.911
4.04,4.927
4.041,4.928
4.054,4.944
4.058,4.949
4.066,4.959
4.077,4.972
4.086,4.983
4.096,4.995
4.114,5.015
4.12,5.022
4.137,5.041
4.138,5.042
4.147,5.052
4.16,5.066
4.167,5.074
4.176,5.084
4.186,5.095
4.196,5.106
4.216,5.129
4.217,5.13
4.238,5.153
4.239,5.154
4.246,5.162
4.257,5.174
4.266,5.184
4.277,5.197
4.286,5.207
4.299,5.221
4.316,5.24
4.329,5.255
4.329,5.255
4.347,5.275
4.348,5.276
4.357,5.286
4.366,5.296
4.377,5.308
4.386,5.318
4.396,5.329
4.416,5.351
4.417,5.353
4.442,5.38
4.443,5.382
4.446,5.385
4.46,5.4
4.466,5.407
4.477,5.419
4.486,5.429
4.497,5.442
4.522,5.47
4.535,5.484
4.537,5.486
4.538,5.487
4.547,5.497
4.557,5.508
4.566,5.519
4.577,5.531
4.586,5.541
4.596,5.552
4.627,5.586
4.628,5.588
4.628,5.588
4.637,5.598
4.647,5.609
4.659,5.622
4.666,5.63
4.677,5.642
4.686,5.652
4.696,5.663
4.715,5.684
4.716,5.686
4.742,5.714
4.743,5.716
4.746,5.719
4.758,5.732
4.766,5.741
4.777,5.753
4.786,5.763
4.796,5.775
4.831,5.814
4.832,5.815
4.833,5.816
4.84,5.824
4.846,5.83
4.859,5.845
4.866,5.853
4.877,5.865
4.886,5.875
4.897,5.887
4.928,5.922
4.929,5.923
4.93,5.924
4.936,5.931
4.951,5.947
4.961,5.958
4.966,5.964
4.977,5.976
4.986,5.986
4.997,5.998
5.025,6.03
5.026,6.031
5.048,6.055
5.049,6.056
5.05,6.057
5.061,6.07
5.066,6.075
5.077,6.088
5.086,6.098
5.096,6.109
5.113,6.128
5.122,6.138
5.139,6.157
5.14,6.158
5.146,6.164
5.162,6.182
5.167,6.188
5.177,6.199
5.186,6.209
5.197,6.221
5.222,6.249
5.223,6.25
5.226,6.253
5.236,6.265
5.247,6.277
5.258,6.289
5.266,6.298
5.277,6.31
5.286,6.32
5.297,6.333
5.316,6.354
5.317,6.355
5.35,6.392
5.351,6.393
5.351,6.393
5.36,6.403
5.366,6.409
5.377,6.422
5.386,6.432
5.396,6.443
5.421,6.471
5.43,6.481
5.431,6.482
5.436,6.487
5.447,6.5
5.46,6.514
5.466,6.521
5.477,6.533
5.486,6.543
5.497,6.555
5.526,6.588
5.527,6.589
5.527,6.589
5.536,6.599
5.547,6.611
5.561,6.627
5.566,6.632
5.577,6.644
5.586,6.654
5.596,6.666
5.625,6.698
5.626,6.699
5.627,6.7
5.636,6.71
5.647,6.722
5.657,6.733
5.666,6.743
5.677,6.756
5.686,6.766
5.696,6.777
5.722,6.806
5.723,6.807
5.726,6.81
5.736,6.821
5.753,6.84
5.758,6.846
5.766,6.855
5.777,6.867
5.786,6.877
5.796,6.888
5.823,6.918
5.824,6.919
5.836,6.933
5.836,6.933
5.847,6.945
5.86,6.959
5.866,6.966
5.877,6.978
5.886,6.988
5.897,7.001
5.927,7.034
5.928,7.035
5.932,7.04
5.937,7.045
5.947,7.056
5.96,7.071
5.966,7.078
5.977,7.09
5.986,7.1
5.996,7.111
6.021,7.139
6.027,7.145
6.049,7.17
6.05,7.171
6.05,7.171
6.057,7.179
6.066,7.189
6.079,7.203
6.086,7.211
6.096,7.222
6.127,7.257
6.128,7.258
6.129,7.259
6.136,7.267
6.147,7.279
6.158,7.291
6.166,7.3
6.177,7.312
6.186,7.323
6.196,7.334
6.216,7.356
6.217,7.357
6.249,7.393
6.25,7.394
6.25,7.394
6.262,7.407
6.266,7.412
6.277,7.424
6.286,7.434
6.296,7.445
6.325,7.477
6.335,7.488
6.336,7.49
6.336,7.49
6.35,7.505
6.361,7.517
6.366,7.523
6.377,7.535
6.386,7.545
6.396,7.556
6.427,7.591
6.428,7.592
6.429,7.593
6.437,7.602
6.447,7.613
6.463,7.631
6.466,7.634
6.477,7.647
6.486,7.657
6.496,7.668
6.523,7.698
6.527,7.702
6.527,7.702
6.536,7.712
6.547,7.725
6.557,7.736
6.566,7.746
6.577,7.758
6.586,7.768
6.596,7.779
6.625,7.811
6.626,7.812
6.627,7.814
6.637,7.825
6.648,7.837
6.662,7.853
6.666,7.857
6.677,7.869
6.686,7.879
6.696,7.89
6.726,7.924
6.727,7.925
6.728,7.926
6.737,7.936
6.747,7.947
6.757,7.958
6.766,7.968
6.777,7.981
6.786,7.991
6.796,8.002
6.827,8.036
6.827,8.036
6.828,8.037
6.837,8.047
6.854,8.066
6.856,8.069
6.866,8.08
6.877,8.092
6.886,8.102
6.896,8.113
6.927,8.148
6.928,8.149
6.928,8.149
6.936,8.158
6.947,8.17
6.961,8.186
6.966,8.191
6.977,8.203
6.986,8.213
6.996,8.225
7.015,8.246
7.026,8.258
7.041,8.275
7.041,8.275
7.053,8.288
7.062,8.298
7.067,8.304
7.077,8.315
7.086,8.325
7.096,8.336
7.115,8.357
7.122,8.365
7.151,8.397
7.152,8.398
7.152,8.398
7.161,8.408
7.166,8.414
7.177,8.426
7.186,8.436
7.196,8.447
7.223,8.477
7.227,8.482
7.228,8.483
7.236,8.492
7.247,8.504
7.261,8.52
7.266,8.525
7.277,8.537
7.286,8.547
7.296,8.559
7.325,8.591
7.326,8.592
7.327,8.593
7.337,8.604
7.347,8.615
7.357,8.627
7.366,8.637
7.377,8.649
7.386,8.659
7.396,8.67
7.427,8.704
7.428,8.706
7.429,8.707
7.437,8.716
7.447,8.727
7.46,8.741
7.466,8.748
7.477,8.76
7.486,8.77
7.496,8.781
7.517,8.805
7.518,8.806
7.549,8.84
7.55,8.841
7.55,8.841
7.562,8.855
7.566,8.859
7.577,8.872
7.586,8.882
7.596,8.893
7.625,8.925
7.626,8.926
7.626,8.926
7.636,8.937
7.647,8.949
7.66,8.964
7.666,8.971
7.677,8.983
7.686,8.993
7.696,9.004
7.718,9.029
7.718,9.029
7.751,9.065
7.752,9.066
7.752,9.066
7.765,9.081
7.766,9.082
7.777,9.094
7.786,9.104
7.796,9.115
7.827,9.15
7.828,9.151
7.828,9.151
7.836,9.16
7.85,9.176
7.857,9.183
7.866,9.193
7.877,9.206
7.886,9.216
7.896,9.227
7.922,9.256
7.934,9.269
7.935,9.27
7.937,9.272
7.955,9.292
7.956,9.294
7.966,9.305
7.977,9.317
7.986,9.327
7.996,9.338
8.03,9.376
8.03,9.376
8.051,9.399
8.052,9.4
8.052,9.4
8.062,9.412
8.067,9.417
8.077,9.428
8.086,9.438
8.096,9.449
8.131,9.488
8.132,9.49
8.133,9.491
8.137,9.495
8.156,9.516
8.157,9.517
8.166,9.527
8.177,9.54
8.186,9.55
8.196,9.561
8.216,9.583
8.217,9.584
8.235,9.604
8.244,9.614
8.246,9.617
8.257,9.629
8.266,9.639
8.277,9.651
8.286,9.661
8.296,9.672
8.326,9.706
8.327,9.707
8.327,9.707
8.34,9.721
8.346,9.728
8.358,9.741
8.366,9.75
8.377,9.762
8.386,9.772
8.396,9.784
8.427,9.818
8.427,9.818
8.428,9.819
8.437,9.829
8.456,9.85
8.456,9.85
8.466,9.861
8.477,9.874
8.486,9.884
8.496,9.895
8.535,9.938
8.536,9.939
8.537,9.941
8.537,9.941
8.547,9.952
8.557,9.963
8.566,9.973
8.577,9.985
8.586,9.995
8.596,10.006
8.616,10.029
8.617,10.03
8.653,10.07
8.654,10.071
8.656,10.073
8.657,10.074
8.666,10.084
8.677,10.096
8.687,10.108
8.702,10.124
8.708,10.131
8.717,10.141
8.739,10.166
8.739,10.166
8.747,10.174
8.79,10.222
8.791,10.223
8.793,10.226
8.794,10.227
8.797,10.23
8.806,10.24
8.816,10.251
8.845,10.284
8.846,10.285
8.847,10.286
8.869,10.31
8.872,10.314
8.879,10.321
8.887,10.33
8.896,10.34
8.915,10.361
8.916,10.363
8.946,10.396
8.947,10.397
8.947,10.397
8.957,10.408
8.966,10.418
8.977,10.431
8.986,10.441
8.996,10.452
9.021,10.48
9.022,10.481
9.034,10.494
9.037,10.497
9.052,10.514
9.062,10.525
9.066,10.53
9.077,10.542
9.086,10.552
9.096,10.563
9.115,10.584
9.12,10.59
9.151,10.624
9.152,10.625
9.152,10.625
9.161,10.635
9.166,10.641
9.177,10.653
9.186,10.663
9.196,10.674
9.22,10.701
9.221,10.702
9.255,10.74
9.256,10.741
9.256,10.741
9.257,10.742
9.266,10.752
9.277,10.765
9.286,10.775
9.299,10.789
9.325,10.818
9.326,10.819
9.327,10.82
9.336,10.83
9.352,10.848
9.365,10.863
9.366,10.864
9.377,10.876
9.388,10.888
9.396,10.897
9.426,10.931
9.429,10.934
9.43,10.935
9.449,10.956
9.45,10.957
9.462,10.971
9.466,10.975
9.477,10.987
9.486,10.997
9.496,11.008
9.526,11.042
9.527,11.043
9.528,11.044
9.539,11.056
9.556,11.075
9.557,11.076
9.566,11.086
9.577,11.099
9.586,11.109
9.596,11.12
9.627,11.154
9.628,11.155
9.628,11.155
9.637,11.166
9.656,11.187
9.657,11.188
9.666,11.198
9.677,11.21
9.688,11.222
9.696,11.231
9.717,11.255
9.718,11.256
9.755,11.297
9.756,11.298
9.756,11.298
9.757,11.299
9.766,11.309
9.777,11.321
9.786,11.331
9.796,11.343
9.836,11.387
9.837,11.388
9.837,11.388
9.838,11.389
9.847,11.399
9.857,11.41
