Instante,Posicao
3.983,4.526
3.996,4.541
4.0,4.545
4.011,4.558
4.021,4.569
4.031,4.581
4.052,4.605
4.053,4.606
4.091,4.649
4.092,4.65
4.093,4.651
4.093,4.651
4.101,4.66
4.111,4.672
4.121,4.683
4.13,4.693
4.166,4.734
4.166,4.734
4.167,4.735
4.171,4.74
4.185,4.756
4.195,4.767
4.2,4.773
4.211,4.785
4.221,4.797
4.231,4.808
4.258,4.839
4.258,4.839
4.262,4.843
4.29,4.875
4.291,4.876
4.292,4.877
4.304,4.891
4.311,4.899
4.323,4.912
4.331,4.922
4.343,4.935
4.35,4.943
4.36,4.955
4.371,4.967
4.392,4.991
4.394,4.993
4.402,5.002
4.428,5.03
4.429,5.031
4.431,5.033
4.446,5.05
4.45,5.054
4.469,5.075
4.482,5.089
4.483,5.09
4.507,5.116
4.507,5.116
4.51,5.119
4.521,5.131
4.53,5.141
4.559,5.173
4.561,5.175
4.561,5.175
4.57,5.184
4.581,5.196
4.591,5.207
4.6,5.217
4.611,5.229
4.621,5.24
4.631,5.251
4.662,5.284
4.663,5.286
4.663,5.286
4.671,5.294
4.691,5.316
4.692,5.317
4.701,5.327
4.711,5.338
4.723,5.351
4.73,5.358
4.745,5.375
4.75,5.38
4.761,5.392
4.771,5.403
4.79,5.424
4.791,5.425
4.8,5.434
4.82,5.456
4.821,5.457
4.831,5.468
4.858,5.498
4.86,5.5
4.867,5.507
4.885,5.527
4.886,5.528
4.895,5.538
4.901,5.544
4.911,5.555
4.921,5.566
4.93,5.576
4.961,5.609
4.97,5.619
4.974,5.624
4.974,5.624
4.985,5.636
4.992,5.643
5.0,5.652
5.011,5.664
5.021,5.675
5.03,5.684
5.059,5.716
5.064,5.721
5.065,5.723
5.071,5.729
5.081,5.74
5.091,5.751
5.101,5.762
5.111,5.773
5.123,5.786
5.13,5.793
5.143,5.807
5.151,5.816
5.161,5.827
5.191,5.859
5.191,5.859
5.192,5.861
5.201,5.87
5.228,5.9
5.229,5.901
5.23,5.902
5.244,5.917
5.25,5.924
5.261,5.936
5.277,5.953
5.296,5.974
5.297,5.975
5.301,5.979
5.335,6.016
5.336,6.017
5.336,6.017
5.346,6.028
5.35,6.032
5.378,6.063
5.379,6.064
5.382,6.067
5.396,6.082
5.4,6.087
5.411,6.099
5.427,6.116
5.43,6.119
5.441,6.131
5.45,6.141
5.461,6.153
5.489,6.183
5.49,6.184
5.491,6.186
5.5,6.195
5.526,6.224
5.527,6.225
5.53,6.228
5.541,6.24
5.55,6.25
5.568,6.269
5.579,6.281
5.602,6.306
5.602,6.306
5.603,6.307
5.615,6.32
5.628,6.334
5.63,6.337
5.64,6.348
5.65,6.358
5.671,6.381
5.683,6.394
5.684,6.395
5.71,6.424
5.711,6.425
5.712,6.426
5.721,6.436
5.731,6.446
5.741,6.457
5.75,6.467
5.761,6.479
5.799,6.52
5.8,6.521
5.801,6.523
5.801,6.523
5.817,6.54
5.83,6.554
5.83,6.554
5.845,6.57
5.85,6.576
5.86,6.587
5.884,6.613
5.885,6.614
5.915,6.646
5.916,6.648
5.926,6.658
5.93,6.663
5.941,6.675
5.95,6.684
5.969,6.705
5.971,6.707
6.002,6.741
6.003,6.742
6.004,6.743
6.013,6.753
6.027,6.768
6.03,6.771
6.041,6.783
6.05,6.793
6.079,6.825
6.08,6.826
6.081,6.827
6.099,6.846
6.1,6.848
6.111,6.859
6.121,6.87
6.131,6.881
6.144,6.895
6.15,6.902
6.161,6.914
6.171,6.925
6.197,6.953
6.197,6.953
6.204,6.961
6.214,6.971
6.221,6.979
6.231,6.99
6.241,7.001
6.25,7.011
6.261,7.023
6.271,7.033
6.282,7.045
6.31,7.076
6.318,7.084
6.321,7.088
6.322,7.089
6.334,7.102
6.344,7.113
6.35,7.119
6.38,7.152
6.381,7.153
6.382,7.154
6.4,7.174
6.401,7.175
6.411,7.186
6.421,7.196
6.431,7.207
6.441,7.218
6.45,7.228
6.468,7.248
6.479,7.259
6.483,7.264
6.5,7.282
6.501,7.283
6.511,7.294
6.531,7.316
6.532,7.317
6.541,7.327
6.55,7.337
6.56,7.348
6.599,7.39
6.6,7.391
6.601,7.392
6.601,7.392
6.611,7.403
6.626,7.419
6.63,7.424
6.641,7.436
6.65,7.445
6.672,7.469
6.673,7.47
6.687,7.486
6.708,7.508
6.709,7.509
6.71,7.511
6.721,7.523
6.731,7.533
6.743,7.546
6.75,7.554
6.761,7.566
6.771,7.577
6.786,7.593
6.824,7.634
6.825,7.636
6.826,7.637
6.826,7.637
6.83,7.641
6.842,7.654
6.85,7.663
6.861,7.675
6.871,7.686
6.896,7.713
6.897,7.714
6.9,7.717
6.914,7.732
6.921,7.74
6.931,7.751
6.945,7.766
6.95,7.771
6.961,7.783
6.971,7.794
6.987,7.812
7.021,7.849
7.022,7.85
7.022,7.85
7.023,7.851
7.03,7.858
7.041,7.87
7.05,7.88
7.06,7.891
7.071,7.903
7.098,7.932
7.099,7.933
7.112,7.948
7.113,7.949
7.121,7.957
7.131,7.968
7.144,7.982
7.15,7.989
7.16,8.0
7.17,8.011
7.196,8.039
7.197,8.04
7.201,8.044
7.218,8.063
7.228,8.074
7.23,8.076
7.244,8.091
7.25,8.098
7.261,8.109
7.289,8.14
7.31,8.163
7.311,8.164
7.313,8.166
7.313,8.166
7.329,8.183
7.33,8.184
7.341,8.196
7.35,8.206
7.369,8.227
7.394,8.254
7.394,8.254
7.395,8.255
7.4,8.261
7.411,8.273
7.421,8.283
7.431,8.294
7.444,8.308
7.45,8.315
7.46,8.326
7.471,8.338
7.499,8.368
7.501,8.37
7.501,8.37
7.52,8.391
7.521,8.392
7.531,8.403
7.545,8.418
7.55,8.424
7.56,8.434
7.571,8.446
7.6,8.478
7.601,8.479
7.601,8.479
7.614,8.493
7.621,8.501
7.631,8.512
7.641,8.523
7.65,8.532
7.666,8.55
7.679,8.564
7.682,8.567
7.7,8.587
7.701,8.588
7.711,8.599
7.721,8.609
7.731,8.62
7.744,8.634
7.75,8.641
7.761,8.653
7.771,8.664
7.786,8.68
7.823,8.72
7.823,8.72
7.824,8.721
7.824,8.721
7.83,8.728
7.841,8.74
7.85,8.75
7.86,8.761
7.871,8.773
7.9,8.804
7.903,8.807
7.903,8.807
7.915,8.82
7.921,8.827
7.931,8.838
7.941,8.849
7.95,8.858
7.979,8.89
7.98,8.891
7.981,8.892
7.998,8.911
8.0,8.913
8.011,8.925
8.024,8.939
8.03,8.945
8.044,8.961
8.05,8.967
8.06,8.978
8.071,8.99
8.084,9.004
8.114,9.037
8.114,9.037
8.115,9.038
8.122,9.045
8.131,9.055
8.141,9.066
8.15,9.076
8.16,9.087
8.189,9.118
8.19,9.119
8.199,9.129
8.2,9.13
8.228,9.161
8.229,9.162
8.23,9.163
8.241,9.175
8.25,9.184
8.267,9.203
8.294,9.232
8.309,9.249
8.31,9.25
8.311,9.251
8.311,9.251
8.322,9.263
8.331,9.273
8.341,9.283
8.35,9.293
8.361,9.305
8.371,9.316
8.383,9.329
8.391,9.338
8.414,9.363
8.415,9.364
8.424,9.374
8.43,9.38
8.441,9.392
8.45,9.402
8.461,9.414
8.484,9.439
8.485,9.44
8.517,9.475
8.518,9.476
8.518,9.476
8.522,9.48
8.531,9.49
8.541,9.501
8.55,9.511
8.58,9.543
8.58,9.543
8.581,9.544
8.6,9.565
8.601,9.566
8.614,9.58
8.621,9.588
8.631,9.599
8.641,9.609
8.65,9.619
8.679,9.651
8.68,9.652
8.681,9.653
8.703,9.677
8.703,9.677
8.71,9.684
8.72,9.695
8.731,9.707
8.741,9.718
8.75,9.728
8.761,9.74
8.771,9.751
8.784,9.765
8.819,9.803
8.821,9.805
8.821,9.805
8.822,9.806
8.83,9.815
8.842,9.828
8.855,9.842
8.864,9.852
8.889,9.879
8.889,9.879
8.892,9.882
8.904,9.895
8.92,9.913
8.921,9.914
8.931,9.925
8.943,9.938
8.95,9.945
8.961,9.957
8.971,9.968
8.991,9.99
8.992,9.991
9.0,10.0
9.018,10.019
9.021,10.023
9.031,10.033
9.043,10.046
9.05,10.054
9.061,10.066
9.071,10.077
9.099,10.107
9.1,10.108
9.101,10.109
9.122,10.132
9.122,10.132
9.131,10.142
9.141,10.153
9.15,10.163
9.161,10.175
9.184,10.2
9.222,10.241
9.223,10.242
9.223,10.242
9.224,10.243
9.23,10.25
9.241,10.262
9.25,10.271
9.261,10.283
9.271,10.294
9.296,10.321
9.32,10.348
9.321,10.349
9.321,10.349
