Instante,Posicao
1.711,0.013
1.729,0.013
1.729,0.013
1.751,0.014
1.752,0.014
1.761,0.014
1.774,0.014
1.78,0.014
1.791,0.014
1.8,0.014
1.811,0.014
1.823,0.014
1.83,0.014
1.854,0.014
1.854,0.014
1.862,0.014
1.876,0.015
1.88,0.015
1.891,0.015
1.9,0.015
1.911,0.015
1.921,0.015
1.931,0.015
1.954,0.015
1.955,0.015
1.962,0.015
1.971,0.015
1.981,0.015
1.99,0.015
2.0,0.015
2.01,0.015
2.026,0.016
2.03,0.016
2.04,0.016
2.05,0.016
2.062,0.016
2.08,0.016
2.081,0.016
2.095,0.016
2.1,0.016
2.111,0.016
2.121,0.016
2.13,0.016
2.146,0.016
2.152,0.016
2.167,0.017
2.184,0.017
2.185,0.017
2.193,0.017
2.2,0.017
2.216,0.017
2.221,0.017
2.23,0.017
2.251,0.017
2.251,0.017
2.262,0.017
2.27,0.017
2.281,0.017
2.291,0.018
2.3,0.018
2.311,0.018
2.323,0.018
2.33,0.018
2.362,0.018
2.363,0.018
2.363,0.018
2.371,0.018
2.394,0.019
2.395,0.019
2.417,0.019
2.418,0.019
2.423,0.019
2.43,0.019
2.44,0.019
2.45,0.019
2.461,0.019
2.48,0.019
2.481,0.019
2.49,0.02
2.5,0.02
2.511,0.02
2.522,0.02
2.535,0.02
2.546,0.02
2.577,0.02
2.577,0.02
2.578,0.02
2.603,0.021
2.604,0.021
2.604,0.021
2.61,0.021
2.62,0.021
2.63,0.021
2.652,0.021
2.653,0.021
2.666,0.021
2.673,0.021
2.68,0.021
2.69,0.021
2.7,0.022
2.71,0.022
2.723,0.022
2.73,0.022
2.74,0.022
2.75,0.022
2.771,0.022
2.771,0.022
2.78,0.022
2.791,0.022
2.8,0.022
2.811,0.022
2.82,0.022
2.83,0.022
2.852,0.023
2.853,0.023
2.86,0.023
2.873,0.023
2.88,0.023
2.89,0.023
2.9,0.023
2.91,0.023
2.923,0.068
2.93,0.092
2.94,0.126
2.95,0.161
2.969,0.227
2.98,0.265
2.994,0.314
3.0,0.335
3.011,0.373
3.027,0.43
3.03,0.44
3.04,0.475
3.05,0.511
3.075,0.6
3.076,0.603
3.081,0.621
3.094,0.668
3.1,0.689
3.11,0.725
3.12,0.761
3.13,0.797
3.144,0.848
3.15,0.87
3.165,0.924
3.171,0.946
3.18,0.979
3.203,1.063
3.203,1.063
3.216,1.111
3.22,1.126
3.23,1.163
3.247,1.226
3.25,1.237
3.265,1.293
3.277,1.338
3.28,1.349
3.29,1.387
3.3,1.424
3.31,1.462
3.322,1.507
3.33,1.537
3.34,1.575
3.365,1.671
3.365,1.671
3.376,1.713
3.398,1.797
3.399,1.801
3.42,1.882
3.422,1.89
3.422,1.89
3.43,1.921
3.454,2.014
3.454,2.014
3.46,2.037
3.471,2.08
3.481,2.119
3.495,2.174
3.5,2.194
3.511,2.237
3.528,2.305
3.539,2.348
3.54,2.352
3.558,2.424
3.581,2.516
3.582,2.52
3.584,2.528
3.604,2.608
3.606,2.616
3.613,2.644
3.62,2.673
3.63,2.713
3.652,2.802
3.653,2.806
3.662,2.843
3.679,2.912
3.683,2.929
3.69,2.957
3.704,3.015
3.715,3.06
3.723,3.093
3.73,3.122
3.74,3.163
3.75,3.205
3.773,3.3
3.774,3.305
3.78,3.33
3.79,3.371
3.8,3.413
3.811,3.459
3.822,3.506
3.83,3.539
3.84,3.581
3.85,3.624
3.872,3.717
3.873,3.722
3.88,3.751
3.891,3.798
3.9,3.837
3.91,3.879
3.927,3.953
3.931,3.97
3.942,4.017
3.95,4.052
3.973,4.151
3.974,4.156
3.983,4.195
3.995,4.247
4.0,4.269
4.01,4.313
4.021,4.361
4.031,4.405
4.058,4.524
4.059,4.528
4.059,4.528
4.073,4.59
4.08,4.621
4.096,4.692
4.101,4.714
4.111,4.759
4.123,4.812
4.13,4.844
4.14,4.888
4.15,4.933
4.177,5.055
4.177,5.055
4.205,5.183
4.205,5.183
4.206,5.187
4.221,5.255
4.221,5.255
4.23,5.296
4.243,5.356
4.25,5.388
4.26,5.434
4.279,5.521
4.279,5.521
4.299,5.613
4.3,5.618
4.311,5.669
4.323,5.725
4.33,5.757
4.34,5.804
4.361,5.902
4.362,5.906
4.387,6.024
4.388,6.029
4.415,6.156
4.415,6.156
4.416,6.161
4.425,6.203
4.43,6.227
4.44,6.274
4.45,6.322
4.467,6.403
4.473,6.431
4.489,6.508
4.49,6.513
4.5,6.56
4.511,6.613
4.528,6.695
4.541,6.758
4.541,6.758
4.575,6.923
4.576,6.928
4.577,6.933
4.59,6.996
4.59,6.996
4.6,7.045
4.61,7.094
4.634,7.212
4.635,7.217
4.649,7.285
4.65,7.29
4.674,7.409
4.675,7.414
4.681,7.444
4.691,7.493
4.7,7.538
4.71,7.588
4.726,7.667
4.73,7.687
4.74,7.737
4.75,7.787
4.762,7.848
4.77,7.888
4.788,7.978
4.79,7.989
4.8,8.039
4.81,8.09
4.822,8.15
4.83,8.191
4.84,8.242
4.85,8.293
4.87,8.395
4.871,8.4
4.88,8.446
4.891,8.502
4.9,8.549
4.91,8.6
4.923,8.667
4.93,8.703
4.94,8.755
4.95,8.807
4.977,8.947
4.978,8.953
4.985,8.989
4.991,9.02
5.0,9.067
5.011,9.125
5.027,9.209
5.03,9.224
5.04,9.277
5.05,9.33
5.078,9.478
5.079,9.483
5.08,9.488
5.091,9.547
5.1,9.595
5.11,9.648
5.126,9.733
5.13,9.754
5.14,9.808
5.15,9.861
5.162,9.926
5.189,10.071
5.189,10.071
5.19,10.077
5.214,10.206
5.215,10.212
5.23,10.293
5.231,10.299
5.24,10.347
5.25,10.402
5.261,10.462
5.272,10.522
5.288,10.609
5.293,10.637
5.3,10.675
5.31,10.73
5.326,10.818
5.33,10.84
5.34,10.895
5.372,11.073
5.373,11.078
5.374,11.084
5.391,11.178
5.392,11.184
5.425,11.369
5.426,11.374
5.426,11.374
5.439,11.447
5.44,11.453
5.45,11.509
5.46,11.565
5.486,11.712
5.487,11.717
5.496,11.768
5.5,11.791
5.51,11.847
5.522,11.915
5.539,12.012
5.54,12.018
5.551,12.08
5.573,12.206
5.575,12.218
5.581,12.252
5.608,12.407
5.608,12.407
5.614,12.442
5.62,12.476
5.63,12.534
5.64,12.592
5.65,12.649
5.669,12.76
5.67,12.766
5.68,12.824
5.69,12.882
5.7,12.94
5.71,12.998
5.726,13.092
5.73,13.115
5.74,13.174
5.75,13.233
5.763,13.309
5.774,13.374
5.79,13.468
5.79,13.468
5.8,13.527
5.81,13.587
5.827,13.688
5.83,13.705
5.844,13.789
5.85,13.824
5.86,13.884
5.895,14.094
5.896,14.1
5.896,14.1
5.907,14.166
5.912,14.196
5.923,14.262
5.93,14.304
5.943,14.383
5.95,14.425
5.961,14.492
5.99,14.668
5.99,14.668
5.991,14.674
6.0,14.729
6.01,14.79
6.022,14.863
6.03,14.912
6.04,14.973
6.05,15.034
6.06,15.096
