Instante,Posicao
1.52,0.023
1.521,0.023
1.537,0.023
1.54,0.023
1.55,0.023
1.559,0.023
1.57,0.023
1.587,0.024
1.591,0.024
1.602,0.024
1.61,0.024
1.62,0.024
1.636,0.024
1.64,0.024
1.65,0.024
1.66,0.025
1.673,0.025
1.698,0.025
1.7,0.025
1.701,0.025
1.709,0.025
1.72,0.026
1.734,0.026
1.739,0.026
1.75,0.026
1.759,0.026
1.771,0.026
1.793,0.027
1.794,0.027
1.8,0.027
1.81,0.027
1.82,0.027
1.835,0.027
1.84,0.027
1.85,0.027
1.86,0.027
1.872,0.027
1.883,0.028
1.89,0.028
1.9,0.028
1.909,0.028
1.92,0.028
1.938,0.028
1.939,0.028
1.95,0.028
1.959,0.028
1.99,0.029
1.991,0.029
1.991,0.029
2.001,0.03
2.011,0.03
2.019,0.03
2.031,0.03
2.039,0.03
2.05,0.03
2.059,0.03
2.078,0.03
2.082,0.03
2.089,0.031
2.1,0.031
2.109,0.031
2.12,0.031
2.131,0.031
2.14,0.031
2.151,0.031
2.16,0.031
2.181,0.032
2.182,0.032
2.189,0.032
2.2,0.032
2.209,0.032
2.22,0.032
2.235,0.1
2.239,0.118
2.25,0.167
2.26,0.213
2.282,0.313
2.283,0.318
2.289,0.345
2.303,0.409
2.312,0.451
2.32,0.488
2.335,0.557
2.339,0.576
2.35,0.627
2.359,0.67
2.377,0.754
2.383,0.783
2.389,0.811
2.4,0.863
2.409,0.906
2.42,0.958
2.431,1.011
2.44,1.054
2.45,1.102
2.471,1.204
2.472,1.209
2.498,1.335
2.499,1.34
2.499,1.34
2.523,1.458
2.524,1.463
2.54,1.542
2.54,1.542
2.551,1.597
2.559,1.636
2.578,1.731
2.579,1.736
2.589,1.787
2.6,1.842
2.609,1.887
2.62,1.943
2.631,1.999
2.639,2.04
2.65,2.096
2.66,2.147
2.673,2.214
2.691,2.307
2.692,2.312
2.717,2.442
2.718,2.447
2.719,2.452
2.734,2.531
2.739,2.557
2.752,2.625
2.761,2.673
2.771,2.725
2.796,2.858
2.797,2.863
2.8,2.879
2.809,2.928
2.82,2.986
2.834,3.062
2.839,3.089
2.85,3.148
2.859,3.197
2.879,3.305
2.879,3.305
2.889,3.36
2.9,3.42
2.909,3.47
2.92,3.53
2.934,3.607
2.942,3.652
2.95,3.696
2.961,3.757
2.983,3.88
2.986,3.897
2.993,3.936
3.0,3.976
3.01,4.032
3.02,4.088
3.035,4.173
3.04,4.202
3.05,4.259
3.06,4.316
3.084,4.453
3.084,4.453
3.089,4.482
3.1,4.546
3.109,4.598
3.12,4.661
3.13,4.72
3.139,4.772
3.151,4.842
3.16,4.895
3.187,5.054
3.188,5.059
3.189,5.065
3.2,5.13
3.209,5.184
3.22,5.249
3.236,5.344
3.241,5.374
3.252,5.44
3.26,5.488
3.272,5.56
3.279,5.603
3.295,5.699
3.316,5.827
3.316,5.827
3.333,5.931
3.334,5.937
3.34,5.974
3.35,6.035
3.359,6.09
3.383,6.238
3.385,6.251
3.39,6.282
3.4,6.344
3.409,6.4
3.42,6.468
3.43,6.531
3.439,6.587
3.45,6.656
3.471,6.789
3.471,6.789
3.499,6.966
3.499,6.966
3.5,6.972
3.516,7.074
3.53,7.164
3.531,7.17
3.539,7.222
3.55,7.292
3.559,7.35
3.58,7.486
3.58,7.486
3.589,7.544
3.6,7.616
3.609,7.674
3.62,7.746
3.63,7.812
3.641,7.884
3.65,7.943
3.66,8.009
3.689,8.201
3.69,8.207
3.69,8.207
3.711,8.347
3.712,8.354
3.72,8.407
3.731,8.481
3.739,8.534
3.75,8.608
3.759,8.669
3.771,8.75
3.799,8.94
3.8,8.946
3.804,8.974
3.809,9.008
3.82,9.083
3.835,9.185
3.839,9.213
3.85,9.288
3.861,9.364
3.873,9.447
3.884,9.523
3.9,9.634
3.901,9.641
3.91,9.703
3.921,9.78
3.935,9.878
3.939,9.906
3.953,10.004
3.961,10.06
3.97,10.123
4.0,10.336
4.003,10.357
4.004,10.364
4.009,10.399
4.02,10.478
4.034,10.578
4.039,10.613
4.05,10.692
4.059,10.757
4.081,10.915
4.081,10.915
4.09,10.98
4.1,11.052
4.109,11.117
4.121,11.205
4.13,11.27
4.139,11.336
4.15,11.416
4.16,11.489
4.172,11.577
4.179,11.629
4.197,11.761
4.2,11.783
4.212,11.872
4.22,11.931
4.231,12.013
4.24,12.08
4.25,12.155
4.261,12.237
4.274,12.334
4.302,12.544
4.302,12.544
4.303,12.552
4.323,12.703
4.324,12.711
4.336,12.801
4.339,12.824
4.35,12.908
4.359,12.976
4.371,13.068
4.383,13.16
4.393,13.236
4.399,13.282
4.409,13.359
4.42,13.444
4.434,13.552
4.439,13.59
4.45,13.676
4.486,13.956
4.486,13.956
4.487,13.963
4.493,14.01
4.534,14.332
4.534,14.332
4.535,14.34
4.535,14.34
4.542,14.395
4.55,14.458
4.563,14.561
4.586,14.743
4.587,14.751
4.595,14.815
4.6,14.855
4.611,14.943
4.62,15.015
4.631,15.103
4.639,15.167
4.65,15.255
4.659,15.328
4.672,15.433
4.7,15.659
4.704,15.692
4.704,15.692
4.714,15.773
4.72,15.822
4.734,15.936
4.739,15.977
4.75,16.067
4.761,16.157
4.772,16.248
4.805,16.52
4.806,16.528
4.806,16.528
4.813,16.586
4.82,16.644
4.835,16.769
4.839,16.802
4.85,16.894
4.859,16.969
4.887,17.203
4.888,17.212
4.889,17.22
4.9,17.312
4.911,17.405
4.92,17.481
4.933,17.591
4.939,17.642
4.95,17.735
4.961,17.828
4.987,18.05
4.987,18.05
4.996,18.127
5.0,18.161
5.009,18.238
5.02,18.332
5.03,18.418
5.039,18.496
5.05,18.591
5.06,18.677
5.087,18.911
5.088,18.92
5.089,18.928
5.105,19.068
5.109,19.102
5.12,19.198
5.134,19.321
5.139,19.365
5.15,19.461
5.16,19.549
5.186,19.778
5.189,19.805
5.189,19.805
5.2,19.902
5.21,19.99
5.219,20.07
5.234,20.204
5.239,20.248
5.25,20.346
5.259,20.427
5.288,20.686
5.289,20.695
5.289,20.695
5.316,20.938
5.316,20.938
5.329,21.056
5.329,21.056
5.339,21.146
5.35,21.246
5.359,21.328
5.381,21.528
5.383,21.546
5.395,21.656
5.404,21.738
5.409,21.784
5.42,21.885
5.43,21.976
5.44,22.068
5.45,22.16
5.473,22.373
5.474,22.382
5.48,22.438
5.517,22.781
5.519,22.8
