Instante,Posicao
3.307,3.999
3.317,4.011
3.332,4.029
3.337,4.035
3.347,4.047
3.357,4.059
3.373,4.079
3.379,4.086
3.404,4.116
3.404,4.116
3.41,4.123
3.417,4.132
3.428,4.145
3.437,4.156
3.447,4.168
3.457,4.18
3.481,4.209
3.483,4.212
3.487,4.216
3.497,4.229
3.507,4.241
3.517,4.253
3.528,4.266
3.537,4.277
3.547,4.289
3.56,4.305
3.586,4.336
3.587,4.337
3.587,4.337
3.604,4.358
3.607,4.362
3.622,4.38
3.632,4.392
3.637,4.398
3.647,4.41
3.657,4.422
3.674,4.443
3.692,4.464
3.695,4.468
3.704,4.479
3.716,4.493
3.72,4.498
3.728,4.508
3.737,4.519
3.747,4.531
3.757,4.543
3.782,4.573
3.79,4.583
3.8,4.595
3.809,4.606
3.817,4.615
3.828,4.629
3.837,4.64
3.847,4.652
3.857,4.664
3.876,4.687
3.877,4.688
3.887,4.7
3.897,4.712
3.907,4.724
3.917,4.736
3.931,4.753
3.937,4.761
3.948,4.774
3.957,4.785
3.985,4.819
3.986,4.82
4.003,4.84
4.004,4.842
4.014,4.854
4.019,4.86
4.031,4.874
4.038,4.883
4.054,4.902
4.058,4.907
4.088,4.943
4.088,4.943
4.089,4.944
4.098,4.955
4.107,4.966
4.117,4.978
4.128,4.992
4.137,5.003
4.162,5.035
4.164,5.038
4.173,5.049
4.193,5.075
4.193,5.075
4.215,5.104
4.216,5.105
4.223,5.114
4.228,5.12
4.237,5.132
4.247,5.145
4.257,5.158
4.276,5.182
4.276,5.182
4.287,5.196
4.302,5.215
4.308,5.223
4.317,5.235
4.328,5.249
4.337,5.261
4.347,5.273
4.357,5.286
4.378,5.313
4.386,5.324
4.389,5.327
4.399,5.34
4.407,5.351
4.418,5.365
4.432,5.383
4.437,5.389
4.447,5.402
4.457,5.415
4.485,5.451
4.491,5.459
4.492,5.46
4.5,5.47
4.513,5.487
4.517,5.492
4.532,5.511
4.537,5.518
4.547,5.531
4.557,5.544
4.583,5.577
4.583,5.577
4.593,5.59
4.599,5.598
4.607,5.608
4.617,5.621
4.632,5.64
4.637,5.647
4.647,5.659
4.657,5.672
4.678,5.699
4.679,5.701
4.687,5.711
4.712,5.743
4.713,5.744
4.717,5.75
4.733,5.77
4.737,5.775
4.747,5.788
4.757,5.801
4.787,5.84
4.788,5.841
4.792,5.846
4.8,5.856
4.808,5.867
4.817,5.878
4.832,5.898
4.837,5.904
4.847,5.917
4.857,5.93
4.871,5.948
4.898,5.983
4.902,5.988
4.903,5.989
4.909,5.997
4.917,6.007
4.932,6.026
4.937,6.033
4.947,6.046
4.957,6.058
4.981,6.089
4.982,6.091
5.011,6.128
5.012,6.129
5.012,6.129
5.028,6.15
5.037,6.161
5.038,6.163
5.047,6.174
5.057,6.187
5.08,6.217
5.081,6.218
5.09,6.23
5.099,6.241
5.107,6.252
5.117,6.264
5.128,6.279
5.137,6.29
5.162,6.322
5.163,6.324
5.17,6.333
5.194,6.363
5.195,6.365
5.23,6.41
5.23,6.41
5.231,6.411
5.231,6.411
5.237,6.419
5.249,6.434
5.257,6.445
5.27,6.461
5.294,6.492
5.295,6.493
5.298,6.497
5.307,6.509
5.317,6.522
5.331,6.54
5.337,6.548
5.347,6.56
5.357,6.573
5.373,6.594
5.404,6.634
5.404,6.634
5.405,6.635
5.411,6.643
5.417,6.65
5.432,6.67
5.437,6.676
5.447,6.689
5.457,6.702
5.474,6.724
5.48,6.732
5.487,6.741
5.504,6.762
5.507,6.766
5.517,6.779
5.528,6.793
5.537,6.805
5.547,6.818
5.557,6.831
5.576,6.855
5.577,6.856
5.587,6.869
5.597,6.882
5.607,6.895
5.617,6.908
5.628,6.922
5.637,6.934
5.647,6.946
5.657,6.959
5.677,6.985
5.678,6.986
5.689,7.001
5.701,7.016
5.707,7.024
5.717,7.037
5.728,7.051
5.737,7.062
5.747,7.075
5.757,7.088
5.785,7.124
5.786,7.125
5.79,7.131
5.798,7.141
5.807,7.152
5.817,7.165
5.831,7.183
5.837,7.191
5.847,7.204
5.857,7.217
5.873,7.237
5.881,7.248
5.898,7.27
5.898,7.27
5.907,7.281
5.917,7.294
5.928,7.308
5.937,7.32
5.947,7.333
5.957,7.345
5.979,7.374
5.979,7.374
6.008,7.411
6.009,7.412
6.009,7.412
6.018,7.424
6.028,7.437
6.038,7.45
6.047,7.461
6.057,7.474
6.071,7.492
6.098,7.527
6.098,7.527
6.099,7.528
6.107,7.539
6.117,7.551
6.128,7.566
6.137,7.577
6.162,7.609
6.163,7.611
6.186,7.64
6.187,7.641
6.188,7.643
6.217,7.68
6.218,7.681
6.218,7.681
6.227,7.693
6.237,7.706
6.247,7.719
6.257,7.732
6.271,7.75
6.303,7.791
6.303,7.791
6.304,7.792
6.309,7.798
6.317,7.809
6.328,7.823
6.337,7.835
6.347,7.847
6.357,7.86
6.38,7.89
6.382,7.892
6.387,7.899
6.403,7.919
6.407,7.925
6.418,7.939
6.428,7.952
6.437,7.963
6.447,7.976
6.457,7.989
6.478,8.016
6.478,8.016
6.487,8.028
6.5,8.044
6.507,8.053
6.518,8.067
6.528,8.08
6.537,8.092
6.547,8.105
6.557,8.118
6.574,8.14
6.579,8.146
6.587,8.156
6.605,8.179
6.61,8.186
6.617,8.195
6.628,8.209
6.637,8.221
6.648,8.235
6.657,8.246
6.673,8.267
6.7,8.302
6.7,8.302
6.701,8.303
6.707,8.311
6.717,8.324
6.728,8.338
6.737,8.349
6.747,8.362
6.757,8.375
6.771,8.393
6.786,8.412
6.794,8.423
6.797,8.427
6.807,8.439
6.817,8.452
6.828,8.466
6.837,8.478
6.847,8.491
6.857,8.504
6.877,8.53
6.878,8.531
6.887,8.542
6.899,8.558
6.907,8.568
6.917,8.581
6.932,8.6
6.937,8.607
6.948,8.621
6.957,8.632
6.976,8.657
6.977,8.658
6.999,8.687
6.999,8.687
7.008,8.698
7.018,8.711
7.032,8.729
7.043,8.743
7.047,8.748
7.057,8.761
7.067,8.774
7.091,8.805
7.092,8.806
7.097,8.813
7.107,8.826
7.117,8.838
7.127,8.851
7.137,8.864
7.158,8.891
7.159,8.892
7.183,8.923
7.183,8.923
7.187,8.928
7.216,8.966
7.217,8.967
7.218,8.968
7.227,8.98
7.237,8.993
7.247,9.006
7.257,9.019
7.275,9.042
7.279,9.047
7.287,9.057
7.31,9.087
7.311,9.088
7.317,9.096
7.327,9.109
7.337,9.122
7.347,9.134
7.357,9.147
7.375,9.17
7.377,9.173
7.387,9.186
7.397,9.199
7.407,9.212
7.417,9.224
7.427,9.237
7.437,9.25
7.447,9.263
7.459,9.279
7.478,9.303
7.478,9.303
7.491,9.32
7.513,9.348
7.514,9.349
7.518,9.354
7.528,9.367
7.537,9.379
7.547,9.392
7.559,9.407
7.59,9.447
7.591,9.448
7.592,9.45
7.601,9.461
7.614,9.478
7.617,9.482
7.63,9.499
7.637,9.508
7.647,9.52
7.657,9.533
7.674,9.555
7.681,9.564
7.711,9.603
7.712,9.604
7.712,9.604
7.717,9.611
7.728,9.625
7.737,9.636
7.747,9.649
7.757,9.662
7.771,9.68
7.786,9.699
7.807,9.726
7.809,9.729
7.809,9.729
7.818,9.741
7.828,9.753
7.837,9.765
7.847,9.778
7.857,9.791
7.884,9.826
7.891,9.835
7.892,9.836
7.9,9.846
7.908,9.856
7.917,9.868
7.931,9.886
7.937,9.894
7.947,9.907
7.959,9.922
7.975,9.943
8.014,9.993
8.015,9.994
8.023,10.004
8.023,10.004
8.023,10.004
8.038,10.024
8.038,10.024
8.051,10.04
8.057,10.048
8.067,10.061
8.098,10.101
8.106,10.111
8.107,10.113
8.107,10.113
8.123,10.133
8.128,10.14
8.137,10.151
8.157,10.177
8.16,10.181
8.17,10.194
8.205,10.239
8.206,10.24
8.207,10.241
8.207,10.241
8.238,10.281
8.239,10.282
8.239,10.282
8.248,10.294
8.257,10.306
8.267,10.318
8.301,10.362
8.301,10.362
8.302,10.363
8.314,10.379
8.323,10.391
8.328,10.397
8.337,10.409
8.348,10.423
8.357,10.434
8.367,10.447
8.398,10.487
8.403,10.493
8.403,10.493
8.408,10.5
8.428,10.526
8.428,10.526
8.437,10.537
8.447,10.55
8.457,10.563
8.467,10.576
8.49,10.605
8.491,10.607
8.524,10.649
8.525,10.65
8.525,10.65
8.531,10.658
8.537,10.666
8.548,10.68
8.557,10.692
8.568,10.706
8.593,10.738
8.593,10.738
8.615,10.766
8.624,10.778
8.625,10.779
8.636,10.793
8.636,10.793
8.648,10.809
8.657,10.82
8.667,10.833
8.698,10.873
8.699,10.874
8.7,10.876
8.717,10.898
8.717,10.898
8.728,10.912
8.737,10.923
8.747,10.936
8.757,10.949
8.767,10.962
8.789,10.99
8.789,10.99
8.826,11.038
8.829,11.042
8.829,11.042
8.83,11.043
8.837,11.052
8.848,11.066
8.857,11.078
8.867,11.091
8.893,11.124
8.893,11.124
8.91,11.146
8.91,11.146
8.926,11.167
8.927,11.168
8.937,11.181
8.947,11.194
8.957,11.206
8.967,11.219
9.0,11.262
9.008,11.272
9.008,11.272
9.009,11.273
9.036,11.308
9.051,11.327
9.052,11.329
9.052,11.329
9.06,11.339
9.067,11.348
9.079,11.363
9.087,11.374
9.123,11.42
9.124,11.421
9.124,11.421
9.129,11.428
9.159,11.466
9.16,11.468
9.16,11.468
9.167,11.477
9.181,11.495
9.187,11.502
9.211,11.533
9.211,11.533
9.237,11.567
9.238,11.568
9.238,11.568
9.264,11.602
9.265,11.603
9.268,11.607
9.28,11.622
9.287,11.631
9.313,11.665
9.313,11.665
9.318,11.671
9.348,11.71
9.349,11.711
9.349,11.711
9.357,11.721
9.367,11.734
9.401,11.778
9.402,11.779
9.402,11.779
9.407,11.786
9.428,11.813
9.428,11.813
9.437,11.824
9.447,11.837
9.457,11.85
9.467,11.863
9.494,11.898
9.494,11.898
9.499,11.904
9.508,11.916
9.528,11.941
9.529,11.943
9.537,11.953
9.547,11.966
9.557,11.979
9.567,11.992
9.6,12.034
9.601,12.035
9.601,12.035
9.607,12.043
9.629,12.071
9.629,12.071
9.637,12.082
9.648,12.096
9.657,12.107
9.667,12.12
9.705,12.169
9.706,12.17
9.706,12.17
9.707,12.172
9.73,12.201
9.731,12.203
9.737,12.21
9.748,12.224
9.757,12.236
9.767,12.249
9.792,12.281
9.793,12.282
9.806,12.299
9.807,12.3
9.827,12.326
9.828,12.327
9.837,12.339
9.847,12.352
9.857,12.365
9.867,12.378
9.904,12.425
9.905,12.427
9.906,12.428
9.906,12.428
9.927,12.455
9.928,12.456
9.937,12.468
9.947,12.481
9.957,12.493
9.967,12.506
9.996,12.544
10.006,12.557
10.006,12.557
10.007,12.558
10.034,12.593
10.046,12.608
10.047,12.609
10.048,12.611
10.06,12.626
