Instante,Posicao
4.004,4.901
4.005,4.902
4.005,4.902
4.01,4.908
4.02,4.92
4.03,4.933
4.049,4.956
4.05,4.957
4.065,4.976
4.079,4.993
4.08,4.994
4.091,5.008
4.1,5.02
4.111,5.034
4.123,5.049
4.131,5.06
4.14,5.071
4.151,5.085
4.187,5.132
4.188,5.133
4.188,5.133
4.191,5.137
4.201,5.15
4.211,5.163
4.226,5.182
4.23,5.187
4.24,5.2
4.25,5.213
4.28,5.252
4.281,5.253
4.282,5.255
4.304,5.283
4.305,5.284
4.31,5.291
4.322,5.306
4.33,5.316
4.345,5.336
4.358,5.353
4.36,5.355
4.382,5.384
4.383,5.385
4.391,5.395
4.4,5.407
4.42,5.433
4.429,5.444
4.43,5.445
4.469,5.496
4.47,5.497
4.471,5.498
4.471,5.498
4.481,5.511
4.491,5.524
4.5,5.536
4.51,5.549
4.522,5.564
4.53,5.575
4.54,5.587
4.55,5.6
4.57,5.626
4.572,5.629
4.582,5.642
4.609,5.676
4.609,5.676
4.611,5.679
4.626,5.698
4.63,5.704
4.64,5.716
4.65,5.729
4.668,5.753
4.68,5.768
4.681,5.769
4.708,5.804
4.709,5.805
4.711,5.808
4.72,5.82
4.73,5.833
4.752,5.861
4.752,5.861
4.783,5.901
4.784,5.902
4.784,5.902
4.793,5.914
4.8,5.923
4.811,5.937
4.827,5.958
4.83,5.962
4.841,5.976
4.85,5.987
4.871,6.015
4.872,6.016
4.904,6.057
4.905,6.058
4.905,6.058
4.91,6.065
4.927,6.087
4.93,6.091
4.94,6.104
4.95,6.116
4.971,6.144
4.972,6.145
4.981,6.156
5.006,6.189
5.007,6.19
5.011,6.195
5.022,6.209
5.03,6.22
5.055,6.252
5.056,6.253
5.06,6.258
5.088,6.295
5.088,6.295
5.09,6.297
5.1,6.31
5.111,6.324
5.127,6.345
5.13,6.349
5.141,6.363
5.15,6.375
5.178,6.411
5.179,6.412
5.186,6.421
5.197,6.435
5.2,6.439
5.211,6.453
5.227,6.474
5.23,6.478
5.24,6.491
5.25,6.504
5.277,6.538
5.279,6.541
5.28,6.542
5.3,6.568
5.301,6.569
5.311,6.582
5.327,6.603
5.33,6.607
5.343,6.624
5.35,6.633
5.367,6.655
5.371,6.66
5.406,6.705
5.407,6.706
5.408,6.707
5.41,6.71
5.427,6.732
5.43,6.736
5.44,6.749
5.45,6.762
5.479,6.799
5.481,6.802
5.481,6.802
5.506,6.834
5.506,6.834
5.51,6.839
5.52,6.852
5.53,6.865
5.56,6.904
5.561,6.905
5.562,6.906
5.59,6.942
5.591,6.944
5.591,6.944
5.601,6.956
5.612,6.971
5.621,6.982
5.631,6.995
5.658,7.03
5.659,7.031
5.669,7.044
5.684,7.064
5.685,7.065
5.695,7.078
5.7,7.084
5.712,7.1
5.727,7.119
5.731,7.124
5.744,7.141
5.75,7.149
5.777,7.184
5.778,7.185
5.787,7.196
5.799,7.212
5.801,7.215
5.811,7.227
5.827,7.248
5.83,7.252
5.84,7.265
5.85,7.278
5.878,7.314
5.878,7.314
5.883,7.32
5.898,7.34
5.901,7.344
5.911,7.356
5.923,7.372
5.931,7.382
5.941,7.395
5.95,7.407
5.968,7.43
5.979,7.444
6.006,7.479
6.007,7.48
6.008,7.482
6.011,7.485
6.022,7.5
6.03,7.51
6.042,7.525
6.068,7.559
6.069,7.56
6.094,7.593
6.095,7.594
6.095,7.594
6.1,7.6
6.111,7.615
6.123,7.63
6.13,7.639
6.141,7.653
6.15,7.665
6.168,7.688
6.181,7.705
6.181,7.705
6.204,7.735
6.205,7.736
6.21,7.742
6.223,7.759
6.23,7.768
6.24,7.781
6.25,7.794
6.281,7.834
6.282,7.835
6.282,7.835
6.313,7.875
6.313,7.875
6.314,7.876
6.323,7.888
6.33,7.897
6.345,7.916
6.351,7.924
6.371,7.95
6.372,7.951
6.383,7.965
6.406,7.995
6.406,7.995
6.41,8.0
6.425,8.02
6.43,8.026
6.441,8.04
6.45,8.052
6.478,8.088
6.478,8.088
6.485,8.097
6.492,8.106
6.51,8.129
6.511,8.131
6.53,8.155
6.563,8.198
6.565,8.2
6.566,8.202
6.588,8.23
6.589,8.231
6.59,8.233
6.6,8.245
6.611,8.26
6.622,8.274
6.63,8.284
6.641,8.298
6.651,8.311
6.67,8.336
6.671,8.337
6.68,8.349
6.711,8.389
6.711,8.389
6.712,8.39
6.723,8.404
6.731,8.415
6.741,8.427
6.75,8.439
6.779,8.476
6.78,8.478
6.781,8.479
6.799,8.502
6.801,8.505
6.811,8.518
6.827,8.538
6.83,8.542
6.84,8.555
6.85,8.568
6.88,8.607
6.881,8.608
6.881,8.608
6.899,8.631
6.9,8.633
6.911,8.647
6.927,8.667
6.93,8.671
6.94,8.684
6.951,8.698
6.979,8.735
6.98,8.736
6.981,8.737
7.009,8.773
7.01,8.775
7.011,8.776
7.021,8.789
7.03,8.8
7.049,8.825
7.058,8.836
7.077,8.861
7.078,8.862
7.08,8.865
7.091,8.879
7.1,8.891
7.111,8.905
7.122,8.919
7.13,8.929
7.14,8.942
7.15,8.955
7.179,8.993
7.18,8.994
7.181,8.995
7.208,9.03
7.209,9.031
7.21,9.033
7.226,9.053
7.23,9.058
7.244,9.076
7.25,9.084
7.261,9.098
7.299,9.147
7.3,9.149
7.3,9.149
7.301,9.15
7.329,9.186
7.33,9.187
7.331,9.189
7.34,9.2
7.356,9.221
7.394,9.27
7.395,9.271
7.395,9.271
7.396,9.273
7.4,9.278
7.422,9.306
7.423,9.307
7.43,9.316
7.443,9.333
7.45,9.342
7.46,9.355
7.489,9.393
7.494,9.399
7.5,9.407
7.5,9.407
7.516,9.427
7.53,9.445
7.53,9.445
7.544,9.464
7.55,9.471
7.579,9.509
7.582,9.513
7.583,9.514
7.603,9.54
7.605,9.542
7.61,9.549
7.622,9.564
7.63,9.575
7.641,9.589
7.65,9.6
7.67,9.626
7.671,9.627
7.68,9.639
7.703,9.669
7.706,9.673
7.71,9.678
7.723,9.695
7.73,9.704
7.74,9.716
7.75,9.729
7.771,9.756
7.771,9.756
7.783,9.772
7.805,9.8
7.806,9.802
7.81,9.807
7.826,9.827
7.83,9.833
7.84,9.845
7.85,9.858
7.865,9.878
7.879,9.896
7.898,9.92
7.899,9.922
7.9,9.923
7.911,9.937
7.927,9.958
7.93,9.962
7.94,9.975
7.95,9.987
7.979,10.025
7.98,10.026
7.98,10.026
7.997,10.048
8.0,10.052
8.011,10.066
8.026,10.085
8.03,10.091
8.04,10.104
8.05,10.116
8.087,10.164
8.087,10.164
8.088,10.165
8.099,10.18
8.1,10.181
8.116,10.202
8.128,10.217
8.13,10.22
8.14,10.233
8.15,10.245
8.171,10.273
8.172,10.274
8.181,10.285
8.214,10.328
8.215,10.329
8.215,10.329
8.221,10.337
8.231,10.35
