Instante,Posicao
1.506,2.151
1.535,2.193
1.536,2.194
1.536,2.194
1.538,2.197
1.549,2.213
1.559,2.227
1.568,2.24
1.59,2.271
1.591,2.273
1.617,2.31
1.619,2.313
1.619,2.313
1.633,2.333
1.638,2.34
1.648,2.354
1.658,2.369
1.668,2.383
1.7,2.429
1.701,2.43
1.701,2.43
1.708,2.44
1.718,2.454
1.728,2.469
1.738,2.483
1.748,2.497
1.763,2.519
1.769,2.527
1.794,2.563
1.795,2.564
1.799,2.57
1.808,2.583
1.824,2.606
1.835,2.621
1.838,2.626
1.848,2.64
1.858,2.654
1.868,2.669
1.894,2.706
1.895,2.707
1.901,2.716
1.908,2.726
1.918,2.74
1.932,2.76
1.938,2.769
1.949,2.784
1.961,2.801
1.968,2.811
1.983,2.833
1.988,2.84
1.998,2.854
2.009,2.87
2.024,2.891
2.048,2.926
2.049,2.927
2.049,2.927
2.058,2.94
2.069,2.956
2.096,2.994
2.097,2.996
2.098,2.997
2.109,3.013
2.119,3.027
2.133,3.047
2.138,3.054
2.149,3.07
2.159,3.084
2.169,3.099
2.199,3.141
2.2,3.143
2.201,3.144
2.215,3.164
2.218,3.169
2.233,3.19
2.238,3.197
2.249,3.213
2.261,3.23
2.268,3.24
2.278,3.254
2.288,3.269
2.306,3.294
2.314,3.306
2.335,3.336
2.336,3.337
2.338,3.34
2.349,3.356
2.358,3.369
2.369,3.384
2.378,3.397
2.388,3.411
2.406,3.437
2.414,3.449
2.435,3.479
2.436,3.48
2.438,3.483
2.449,3.499
2.466,3.523
2.468,3.526
2.483,3.547
2.488,3.554
2.498,3.569
2.537,3.624
2.538,3.626
2.539,3.627
2.539,3.627
2.549,3.641
2.559,3.656
2.569,3.67
2.578,3.683
2.588,3.697
2.616,3.737
2.616,3.737
2.618,3.74
2.629,3.756
2.638,3.769
2.648,3.783
2.658,3.797
2.668,3.811
2.681,3.83
2.689,3.841
2.698,3.854
2.726,3.894
2.726,3.894
2.737,3.91
2.738,3.911
2.753,3.933
2.777,3.967
2.787,3.981
2.788,3.983
2.788,3.983
2.814,4.02
2.815,4.021
2.818,4.026
2.828,4.04
2.838,4.054
2.848,4.069
2.858,4.083
2.868,4.097
2.884,4.12
2.888,4.126
2.899,4.141
2.937,4.196
2.938,4.197
2.938,4.197
2.939,4.199
2.948,4.211
2.958,4.226
2.968,4.24
2.978,4.254
2.988,4.269
3.016,4.309
3.017,4.31
3.019,4.313
3.029,4.327
3.038,4.34
3.048,4.354
3.058,4.369
3.069,4.384
3.078,4.397
3.088,4.411
3.106,4.437
3.114,4.449
3.137,4.481
3.138,4.483
3.139,4.484
3.149,4.499
3.158,4.511
3.169,4.527
3.178,4.54
3.188,4.554
3.216,4.594
3.217,4.596
3.235,4.621
3.236,4.623
3.239,4.627
3.249,4.641
3.261,4.659
3.269,4.67
3.278,4.683
3.288,4.697
3.317,4.739
3.318,4.74
3.321,4.744
3.331,4.759
3.338,4.769
3.349,4.784
3.359,4.799
3.369,4.813
3.383,4.833
3.388,4.84
3.398,4.854
3.41,4.871
3.435,4.907
3.436,4.909
3.44,4.914
3.452,4.931
3.458,4.94
3.468,4.954
3.483,4.976
3.488,4.983
3.499,4.999
3.508,5.009
3.539,5.047
3.54,5.048
3.54,5.048
3.549,5.059
3.558,5.07
3.568,5.082
3.583,5.1
3.588,5.106
3.598,5.119
3.634,5.162
3.635,5.163
3.636,5.165
3.651,5.183
3.651,5.183
3.658,5.191
3.668,5.203
3.678,5.216
3.688,5.228
3.718,5.264
3.718,5.264
3.719,5.265
3.736,5.286
3.738,5.288
3.748,5.3
3.763,5.319
3.772,5.329
3.78,5.339
3.788,5.349
3.798,5.361
3.808,5.373
3.822,5.39
3.835,5.406
3.843,5.416
3.848,5.422
3.858,5.434
3.868,5.446
3.881,5.462
3.888,5.47
3.912,5.499
3.913,5.5
3.918,5.506
3.934,5.526
3.938,5.531
3.949,5.544
3.959,5.556
3.968,5.567
3.983,5.585
3.988,5.591
3.998,5.603
4.037,5.651
4.038,5.652
4.039,5.653
4.039,5.653
4.048,5.664
4.058,5.676
4.069,5.689
4.078,5.7
4.088,5.713
4.113,5.743
4.114,5.744
4.118,5.749
4.128,5.761
4.138,5.773
4.148,5.785
4.159,5.799
4.168,5.809
4.182,5.826
4.188,5.834
4.198,5.846
4.222,5.875
4.223,5.876
4.232,5.887
4.253,5.913
4.253,5.913
4.259,5.92
4.269,5.932
4.281,5.946
4.288,5.955
4.298,5.967
4.309,5.98
4.332,6.008
4.333,6.009
4.338,6.016
4.349,6.029
4.366,6.049
4.368,6.052
4.378,6.064
4.388,6.076
4.398,6.088
4.422,6.117
4.423,6.119
4.432,6.129
4.449,6.15
4.45,6.151
4.459,6.162
4.468,6.173
4.479,6.186
4.488,6.197
4.498,6.209
4.522,6.239
4.522,6.239
4.547,6.269
4.548,6.27
4.549,6.271
4.558,6.282
4.568,6.294
4.578,6.306
4.588,6.319
4.598,6.331
4.623,6.361
4.623,6.361
4.651,6.395
4.652,6.396
4.653,6.397
4.658,6.403
4.668,6.416
4.678,6.428
4.688,6.44
4.698,6.452
4.733,6.494
4.733,6.494
4.734,6.496
4.738,6.5
4.748,6.513
4.759,6.526
4.768,6.537
4.786,6.559
4.788,6.561
4.798,6.573
4.821,6.601
4.833,6.616
4.834,6.617
4.842,6.626
4.848,6.634
4.858,6.646
4.868,6.658
4.881,6.674
4.888,6.682
4.899,6.696
4.928,6.731
4.929,6.732
4.929,6.732
4.941,6.746
4.955,6.763
4.96,6.769
4.968,6.779
4.979,6.793
4.988,6.803
4.998,6.816
5.035,6.86
5.036,6.862
5.036,6.862
5.038,6.864
5.052,6.881
5.058,6.888
5.068,6.9
5.078,6.913
5.088,6.925
5.098,6.937
5.108,6.949
5.136,6.983
5.139,6.986
5.139,6.986
5.149,6.999
5.158,7.009
5.168,7.022
5.178,7.034
5.188,7.046
5.198,7.058
5.209,7.071
5.237,7.105
5.237,7.105
5.239,7.108
5.254,7.126
5.258,7.131
5.269,7.144
5.279,7.156
5.288,7.167
5.298,7.179
5.308,7.191
5.329,7.217
5.329,7.217
5.338,7.228
5.357,7.251
5.36,7.254
5.379,7.277
5.38,7.279
5.388,7.288
5.399,7.302
5.408,7.313
5.422,7.329
5.449,7.362
5.45,7.363
5.45,7.363
5.459,7.374
5.468,7.385
5.479,7.399
5.488,7.409
5.498,7.422
5.509,7.435
5.527,7.457
5.528,7.458
5.538,7.47
5.556,7.492
5.56,7.497
5.568,7.506
5.578,7.519
5.588,7.531
5.598,7.543
5.622,7.572
5.623,7.573
5.631,7.583
5.648,7.603
5.649,7.605
5.658,7.616
5.668,7.628
5.679,7.641
5.688,7.652
5.698,7.664
5.708,7.676
5.728,7.7
5.729,7.702
5.747,7.723
5.749,7.726
5.765,7.745
5.769,7.75
5.785,7.769
5.788,7.773
5.798,7.785
5.808,7.797
5.836,7.831
5.837,7.833
5.838,7.834
5.848,7.846
5.858,7.858
5.868,7.87
5.878,7.882
5.888,7.894
5.898,7.906
5.908,7.919
5.928,7.943
5.929,7.944
5.938,7.955
5.949,7.968
5.958,7.979
5.969,7.993
5.978,8.003
5.988,8.016
5.998,8.028
6.032,8.069
6.033,8.07
6.033,8.07
6.038,8.076
6.055,8.097
6.066,8.11
6.068,8.113
6.079,8.126
6.088,8.137
6.098,8.149
6.138,8.197
6.139,8.199
6.14,8.2
6.14,8.2
6.162,8.226
6.163,8.228
6.168,8.234
6.179,8.247
6.188,8.258
6.198,8.27
6.208,8.282
6.234,8.314
6.235,8.315
6.239,8.32
6.259,8.344
6.26,8.345
6.268,8.355
6.279,8.368
6.288,8.379
6.298,8.391
6.309,8.405
6.331,8.431
6.332,8.433
6.338,8.44
6.356,8.462
6.36,8.466
6.369,8.477
6.383,8.494
6.388,8.5
6.398,8.513
6.435,8.557
6.436,8.559
6.436,8.559
6.438,8.561
6.45,8.576
6.465,8.594
6.468,8.597
6.482,8.614
6.488,8.622
6.498,8.634
6.523,8.664
6.524,8.665
6.528,8.67
6.549,8.696
6.55,8.697
6.559,8.708
6.568,8.719
6.579,8.732
6.588,8.743
6.598,8.755
6.609,8.768
6.635,8.8
6.636,8.801
6.642,8.808
6.66,8.83
6.661,8.831
6.668,8.84
6.679,8.853
6.688,8.864
6.698,8.876
6.737,8.923
6.739,8.926
6.739,8.926
6.739,8.926
6.749,8.938
6.759,8.95
6.768,8.961
6.779,8.974
6.788,8.985
6.799,8.999
6.808,9.009
6.824,9.029
6.859,9.071
6.86,9.073
6.861,9.074
6.861,9.074
6.868,9.082
6.879,9.096
6.888,9.106
6.899,9.12
6.908,9.131
6.931,9.159
6.932,9.16
6.954,9.186
6.955,9.188
6.959,9.193
6.969,9.205
6.982,9.22
6.988,9.228
6.999,9.241
7.022,9.269
7.023,9.27
7.054,9.308
7.054,9.308
7.055,9.309
7.059,9.314
7.069,9.326
7.078,9.337
7.088,9.349
7.099,9.362
7.122,9.39
7.123,9.391
7.151,9.425
7.152,9.426
7.152,9.426
7.158,9.434
7.168,9.446
7.179,9.459
7.188,9.47
7.199,9.483
7.209,9.496
7.224,9.514
7.251,9.546
7.252,9.548
7.252,9.548
7.259,9.556
7.268,9.567
7.282,9.584
7.288,9.591
7.298,9.603
7.331,9.643
7.333,9.646
7.334,9.647
7.338,9.652
7.357,9.675
7.358,9.676
7.369,9.689
7.381,9.704
7.388,9.713
7.398,9.725
7.432,9.766
7.433,9.767
7.434,9.768
7.438,9.773
7.46,9.8
7.461,9.801
7.468,9.809
7.479,9.823
7.488,9.834
7.499,9.847
7.533,9.888
7.534,9.889
7.537,9.893
7.538,9.894
7.558,9.919
7.559,9.92
7.568,9.931
7.579,9.944
7.588,9.955
7.599,9.968
7.609,9.98
7.633,10.009
7.634,10.011
7.653,10.034
7.654,10.035
7.663,10.046
7.668,10.052
7.678,10.064
7.688,10.076
7.698,10.088
7.709,10.102
7.737,10.136
7.738,10.137
7.739,10.138
7.749,10.15
7.762,10.166
7.772,10.178
7.783,10.191
7.788,10.197
7.798,10.209
7.823,10.24
7.824,10.241
7.851,10.274
7.852,10.275
7.853,10.276
7.861,10.286
7.868,10.294
7.879,10.308
7.888,10.319
7.898,10.331
7.908,10.343
7.939,10.38
7.94,10.382
7.949,10.393
7.952,10.396
7.971,10.419
7.972,10.42
7.981,10.431
7.988,10.44
7.998,10.452
8.008,10.464
8.028,10.488
8.029,10.489
8.048,10.513
8.049,10.514
8.064,10.532
8.068,10.537
8.079,10.55
8.088,10.561
8.098,10.573
8.109,10.586
8.139,10.623
8.14,10.624
8.141,10.625
8.159,10.647
8.16,10.648
8.168,10.658
8.178,10.67
8.189,10.683
8.198,10.694
8.226,10.728
8.228,10.731
8.229,10.732
8.239,10.744
8.255,10.763
8.26,10.769
8.269,10.78
8.279,10.793
8.288,10.803
8.298,10.816
8.328,10.852
8.336,10.862
8.336,10.862
8.338,10.864
8.349,10.877
8.361,10.892
8.368,10.9
8.378,10.913
8.388,10.925
8.399,10.938
8.431,10.977
8.432,10.978
8.432,10.978
8.438,10.985
8.454,11.005
8.465,11.018
8.468,11.022
8.483,11.04
8.488,11.046
8.499,11.059
8.528,11.094
8.529,11.096
8.529,11.096
8.539,11.108
8.555,11.127
8.56,11.133
8.569,11.144
8.579,11.156
8.588,11.167
8.598,11.179
8.628,11.216
8.629,11.217
8.63,11.218
8.638,11.228
8.65,11.242
8.661,11.256
8.668,11.264
8.679,11.277
8.688,11.288
8.699,11.302
8.708,11.313
8.737,11.348
8.738,11.349
8.739,11.35
8.754,11.368
8.765,11.382
8.77,11.388
8.784,11.405
8.788,11.409
8.798,11.422
8.826,11.456
8.827,11.457
8.837,11.469
8.838,11.47
8.848,11.482
8.865,11.503
8.868,11.506
8.879,11.52
8.888,11.531
8.898,11.543
8.921,11.571
