Instante,Posicao
1.728,0.009
1.73,0.009
1.752,0.009
1.753,0.009
1.762,0.009
1.772,0.009
1.78,0.009
1.79,0.009
1.8,0.009
1.81,0.009
1.828,0.009
1.836,0.009
1.847,0.009
1.85,0.009
1.861,0.009
1.872,0.009
1.88,0.009
1.89,0.009
1.9,0.01
1.91,0.01
1.929,0.01
1.93,0.01
1.949,0.01
1.95,0.01
1.961,0.01
1.972,0.01
1.98,0.01
1.99,0.01
2.0,0.01
2.01,0.01
2.029,0.01
2.03,0.01
2.054,0.01
2.055,0.01
2.06,0.01
2.073,0.01
2.08,0.01
2.09,0.01
2.1,0.011
2.11,0.011
2.133,0.011
2.134,0.011
2.16,0.011
2.161,0.011
2.162,0.011
2.172,0.011
2.18,0.011
2.19,0.011
2.2,0.011
2.21,0.011
2.229,0.011
2.23,0.011
2.253,0.011
2.254,0.011
2.26,0.011
2.272,0.012
2.28,0.012
2.29,0.012
2.3,0.012
2.31,0.012
2.331,0.012
2.337,0.012
2.356,0.012
2.357,0.012
2.36,0.012
2.377,0.012
2.38,0.012
2.39,0.012
2.4,0.012
2.41,0.012
2.429,0.012
2.432,0.012
2.449,0.012
2.459,0.012
2.462,0.012
2.475,0.012
2.48,0.012
2.49,0.013
2.5,0.013
2.51,0.013
2.527,0.013
2.536,0.013
2.545,0.013
2.55,0.013
2.56,0.013
2.571,0.013
2.58,0.013
2.59,0.013
2.6,0.013
2.61,0.013
2.633,0.013
2.634,0.013
2.663,0.013
2.663,0.013
2.664,0.013
2.672,0.013
2.68,0.014
2.69,0.014
2.7,0.014
2.71,0.014
2.738,0.014
2.738,0.014
2.741,0.014
2.75,0.014
2.761,0.014
2.776,0.014
2.78,0.014
2.79,0.014
2.8,0.014
2.81,0.014
2.835,0.014
2.836,0.014
2.861,0.015
2.862,0.015
2.862,0.015
2.872,0.015
2.88,0.015
2.89,0.015
2.9,0.015
2.91,0.015
2.929,0.015
2.93,0.015
2.953,0.015
2.954,0.015
2.96,0.015
2.972,0.015
2.98,0.015
2.991,0.015
3.0,0.015
3.01,0.015
3.031,0.015
3.031,0.015
3.054,0.016
3.055,0.016
3.06,0.016
3.072,0.016
3.08,0.016
3.09,0.016
3.1,0.016
3.11,0.016
3.129,0.016
3.136,0.016
3.153,0.016
3.154,0.016
3.16,0.016
3.172,0.016
3.18,0.016
3.19,0.016
3.2,0.016
3.21,0.016
3.229,0.016
3.23,0.016
3.257,0.017
3.258,0.017
3.26,0.017
3.272,0.017
3.28,0.017
3.29,0.017
3.3,0.017
3.31,0.017
3.336,0.017
3.337,0.017
3.34,0.017
3.35,0.017
3.361,0.017
3.374,0.017
3.38,0.017
3.391,0.017
3.403,0.017
3.411,0.017
3.43,0.017
3.431,0.017
3.454,0.018
3.466,0.018
3.467,0.018
3.475,0.018
3.48,0.018
3.49,0.018
3.5,0.018
3.511,0.018
3.522,0.018
3.53,0.018
3.548,0.018
3.551,0.018
3.576,0.018
3.576,0.018
3.58,0.018
3.591,0.018
3.6,0.018
3.61,0.018
3.622,0.018
3.63,0.018
3.646,0.019
3.659,0.019
3.662,0.019
3.671,0.019
3.68,0.019
3.69,0.019
3.7,0.019
3.71,0.019
3.722,0.019
3.73,0.019
3.748,0.019
3.75,0.019
3.778,0.094
3.779,0.096
3.78,0.099
3.79,0.126
3.8,0.153
3.81,0.18
3.827,0.226
3.83,0.234
3.84,0.261
3.85,0.288
3.877,0.362
3.878,0.365
3.88,0.37
3.89,0.398
3.9,0.425
3.91,0.453
3.922,0.486
3.93,0.509
3.94,0.536
3.95,0.564
3.963,0.601
4.006,0.722
4.007,0.725
4.007,0.725
4.008,0.727
4.012,0.739
4.027,0.781
4.03,0.79
4.04,0.818
4.05,0.847
4.064,0.887
4.071,0.907
4.086,0.951
4.09,0.962
4.1,0.991
4.11,1.02
4.121,1.052
4.13,1.078
4.14,1.107
4.15,1.137
4.177,1.216
4.178,1.219
4.18,1.225
4.192,1.26
4.2,1.284
4.211,1.316
4.222,1.349
4.23,1.373
4.24,1.403
4.25,1.433
4.263,1.472
4.298,1.577
4.299,1.58
4.3,1.583
4.3,1.583
4.311,1.617
4.322,1.65
4.33,1.675
4.34,1.705
4.35,1.736
4.363,1.776
4.403,1.899
4.404,1.902
4.404,1.902
4.405,1.905
4.41,1.921
4.422,1.958
4.43,1.983
4.44,2.014
4.45,2.045
4.465,2.092
4.493,2.18
4.494,2.184
4.494,2.184
4.5,2.203
4.51,2.234
4.522,2.272
4.53,2.298
4.54,2.33
4.55,2.362
4.561,2.397
4.571,2.429
4.608,2.548
4.609,2.551
4.609,2.551
4.61,2.555
4.623,2.597
4.63,2.62
4.64,2.652
4.65,2.685
4.661,2.721
4.699,2.845
4.7,2.849
4.701,2.852
4.701,2.852
4.711,2.885
4.726,2.935
4.73,2.948
4.74,2.981
4.75,3.015
4.769,3.078
4.787,3.138
4.788,3.142
4.79,3.148
4.8,3.182
4.81,3.216
4.826,3.27
4.83,3.283
4.84,3.317
4.85,3.351
4.865,3.402
4.901,3.525
4.904,3.536
4.905,3.539
4.905,3.539
4.911,3.56
4.922,3.597
4.93,3.625
4.94,3.66
4.95,3.694
4.963,3.739
4.971,3.767
4.99,3.833
4.991,3.837
5.0,3.868
5.01,3.903
5.026,3.96
5.03,3.974
5.04,4.009
5.05,4.044
5.079,4.147
5.08,4.151
5.08,4.151
5.096,4.207
5.1,4.222
5.111,4.261
5.126,4.315
5.13,4.329
5.14,4.365
5.15,4.401
5.163,4.448
5.171,4.477
5.208,4.611
5.209,4.614
5.211,4.622
5.211,4.622
5.222,4.662
5.23,4.691
5.24,4.728
5.25,4.764
5.263,4.812
5.306,4.971
5.306,4.971
5.307,4.974
5.307,4.974
5.31,4.986
5.322,5.03
5.33,5.06
5.34,5.097
5.35,5.134
5.38,5.247
5.381,5.251
5.382,5.254
5.401,5.326
5.402,5.33
5.411,5.363
5.422,5.405
5.43,5.435
5.44,5.473
5.451,5.515
5.485,5.645
5.486,5.649
5.487,5.652
5.49,5.664
5.5,5.702
5.511,5.744
5.522,5.787
5.53,5.818
5.54,5.856
5.55,5.895
5.565,5.953
5.608,6.12
5.608,6.12
5.609,6.124
5.61,6.128
5.61,6.128
5.626,6.191
5.63,6.206
5.64,6.246
5.65,6.285
5.662,6.332
5.679,6.4
5.68,6.403
5.698,6.475
5.7,6.483
5.711,6.526
5.722,6.57
5.73,6.602
5.74,6.642
5.75,6.682
5.779,6.798
5.78,6.802
5.781,6.806
5.804,6.899
5.805,6.903
5.81,6.923
5.826,6.988
5.83,7.004
5.84,7.045
5.85,7.086
5.88,7.208
5.881,7.212
5.882,7.216
5.904,7.307
5.905,7.311
5.91,7.331
5.922,7.381
5.93,7.414
5.94,7.455
5.95,7.496
5.966,7.563
6.014,7.762
6.015,7.767
6.015,7.767
6.016,7.771
6.016,7.771
6.026,7.813
6.03,7.829
6.04,7.871
6.05,7.913
6.065,7.977
6.111,8.171
6.112,8.175
6.112,8.175
6.113,8.18
6.113,8.18
6.126,8.235
6.13,8.252
6.14,8.295
6.15,8.337
6.163,8.393
6.213,8.608
6.213,8.608
6.214,8.612
6.214,8.612
6.215,8.616
6.227,8.668
6.23,8.681
6.24,8.724
6.25,8.768
6.263,8.824
6.313,9.043
6.314,9.047
6.315,9.051
6.315,9.051
6.315,9.051
6.328,9.108
6.33,9.117
6.34,9.161
6.35,9.205
6.362,9.258
6.411,9.475
6.412,9.48
6.412,9.48
6.413,9.484
6.413,9.484
6.423,9.529
6.43,9.56
6.44,9.604
6.453,9.663
6.49,9.829
6.491,9.833
6.492,9.838
6.492,9.838
6.5,9.874
6.523,9.978
6.524,9.982
6.53,10.009
6.54,10.055
6.55,10.1
6.579,10.232
6.585,10.259
6.586,10.264
6.616,10.401
6.616,10.401
6.617,10.406
6.629,10.461
6.63,10.465
6.643,10.525
6.65,10.557
6.676,10.677
6.685,10.719
6.686,10.724
6.697,10.775
6.7,10.789
6.711,10.84
6.726,10.91
6.73,10.928
6.74,10.975
6.75,11.022
6.764,11.087
6.799,11.251
6.8,11.256
6.8,11.256
6.801,11.261
6.81,11.303
6.822,11.36
6.83,11.398
6.84,11.445
6.85,11.493
6.862,11.549
6.919,11.821
6.924,11.845
6.924,11.845
6.925,11.85
6.926,11.855
6.926,11.855
6.93,11.874
6.94,11.922
6.95,11.97
6.97,12.066
6.97,12.066
6.98,12.115
6.999,12.207
7.0,12.211
7.013,12.274
7.026,12.338
7.03,12.357
7.04,12.406
7.05,12.454
7.063,12.518
7.097,12.684
7.098,12.689
7.098,12.689
7.1,12.699
7.11,12.748
7.126,12.827
7.13,12.847
7.14,12.896
7.15,12.946
7.165,13.02
7.216,13.273
7.217,13.278
7.218,13.283
7.218,13.283
7.219,13.288
7.227,13.328
7.23,13.343
7.24,13.393
7.25,13.443
7.264,13.514
7.311,13.75
7.312,13.755
7.312,13.755
7.313,13.76
7.313,13.76
7.322,13.806
7.331,13.851
7.34,13.897
7.35,13.948
7.364,14.019
7.422,14.315
7.423,14.32
7.423,14.32
7.424,14.326
7.424,14.326
7.425,14.331
7.43,14.356
7.44,14.408
7.45,14.459
7.473,14.578
7.474,14.583
7.48,14.614
7.511,14.774
7.511,14.774
7.512,14.779
